Question,Type,Correct Answer,Predicted Answer,Predicted Algebraic Answer,Predicted Python Answer,Generated Algebraic Template,Rough Solution,Generated Expression,Generated Python Code,Variable Mapping,Error,Error Message
Tiffany was collecting cans for recycling. On monday she had 3 bags of cans. The next day she found 7 more bags of cans and 44 bags of bottles. How many bags of cans did she have altogether?,Addition,10.0,54,54.0,54.0,Tiffany was collecting cans for recycling. On monday she had var_A bags of cans. The next day she found var_B more bags of cans and var_C bags of bottles. How many bags of cans did she have altogether?,"Here are the rough steps to solve the problem:

1. Let's start by adding the number of bags of cans Tiffany had on Monday to the number of bags she found on the next day.
2. We know that she had 3 bags of cans on Monday and 7 bags of cans on the next day. We can add these two numbers together to find the total number of bags of cans she had on Monday.
3. Then, we can add the number of bags of cans she found on the next day to the total number of bags of cans she had on Monday.
4. Finally, we can add the number of bags of cans she found on the next day to the total number of bags of cans she had on Monday to find the total number of bags of cans she had altogether.

Let's do the math:

3 + 7 = 10
10 + 44 = 54
54 + 44 = 98

So, Tiffany had 98 bags of cans",var_A + var_B + var_C,"def solution(var_A, var_B, var_C):
    total = var_A + var_B + var_C
    return total","{'var_A': 3.0, 'var_B': 7.0, 'var_C': 44.0}",False,
A farmer had 171 tomatoes in his garden. If he picked 134 of them yesterday and 30 today. How many will he have left after today?,Subtraction,7.0,,67,67.0,A farmer had var_A tomatoes in his garden. If he picked var_B of them yesterday and var_C today. How many will he have left after today?,"Here are the rough steps to solve the problem:

1. Start with the initial number of tomatoes: 171
2. Subtract the number of tomatoes picked yesterday: 171 - 134 = 37
3. Subtract the number of tomatoes picked today: 37 - 30 = 7
4. The farmer will have 7 tomatoes left after today.",171 - 134 + 30,"def solution(var_A, var_B, var_C):
    return var_A - var_B + var_C","{'var_A': 171.0, 'var_B': 134.0, 'var_C': 30.0}",True,'Code_Result'
Melissa scored a total of 21 points playing some games. Is she scored 7 points in each game. How many games did she play?,Common-Division,3.0,,,,Melissa scored a total of var_A points playing some games. Is she scored var_B points in each game. How many games did she play?,"To solve this problem, we can use the following steps:

1. Let's say Melissa played x games.
2. Since Melissa scored 7 points in each game, the total points she scored can be represented as 7x.
3. We know that the total points she scored is 21, so we can set up the equation 7x = 21.
4. To find the value of x, we can divide both sides of the equation by 7, which gives us x = 21 / 7 = 3.
5. Therefore, Melissa played 3 games.",var_A * var_B = 21,"def solution(var_A, var_B):
    return 21 / 7","{'var_A': 21.0, 'var_B': 7.0}",True,"must be real number, not NoneType"
You had 14 bags with equal number of cookies. If you had 28 cookies and 86 candies in total How many bags of cookies do you have?,Common-Division,2.0,,392.0,28.0,You had var_A bags with equal number of cookies. If you had var_B cookies and var_C candies in total How many bags of cookies do you have?,"Here are the rough steps to solve the problem:

1. Let's say the number of cookies in each bag is x.
2. Since you had 14 bags with equal number of cookies, the total number of cookies is 14x.
3. You had 28 cookies in total, so we can set up the equation 14x = 28.
4. To find the value of x, we can divide both sides of the equation by 14.
5. This gives us x = 28 / 14 = 2.
6. Since we know the number of cookies in each bag is 2, we can find the number of bags of cookies by dividing the total number of cookies (28) by the number of cookies in each bag (2).
7. This gives us 28 / 2 = 14 bags of cookies.

The answer is 14.",14 * var_B,"def solution(var_A, var_B, var_C):
    x = (28 / 14)
    return var_A * x","{'var_A': 14.0, 'var_B': 28.0, 'var_C': 86.0}",True,'Code_Result'
36 children were riding on the bus. At the bus stop 68 children got off the bus while some more got on the bus. Then there were 12 children altogether on the bus. How many more children got off the bus than those that got on?,Subtraction,24.0,,-56,-100.0,var_A children were riding on the bus. At the bus stop var_B children got off the bus while some more got on the bus. Then there were var_C children altogether on the bus. How many more children got off the bus than those that got on?,"Here are the rough steps to solve the problem:

1. Let's say x children got on the bus.
2. We know that 68 children got off the bus, and we also know that there were 12 children on the bus at the end.
3. We can set up an equation to represent the situation: x + 68 = 12
4. To find the number of children who got on the bus, we need to subtract 68 from both sides of the equation: x = 12 - 68
5. This will give us the number of children who got on the bus.

Now, let's calculate the difference between the number of children who got off the bus and those who got on the bus:

6. The difference is: 68 - 12 = 56",12 - 68,"def solution(var_A, var_B, var_C):
    x = var_A + 68
    x = var_A - 68
    return x - var_B","{'var_A': 36.0, 'var_B': 68.0, 'var_C': 12.0}",True,'Code_Result'
Next on his checklist is wax to stick the feathers together and colors to paint them. He needs a total of 49 g of colors to paint them. If the feathers require 288 g of wax and right now he just needs 260 g How many grams of wax does he already have?,Subtraction,28.0,,-28.0,-239.0,Next on his checklist is wax to stick the feathers together and colors to paint them. He needs a total of var_A g of colors to paint them. If the feathers require var_B g of wax and right now he just needs var_C g How many grams of wax does he already have?,"To find out how much wax he already has, we need to subtract the amount of wax he needs (288 g) from the total amount of wax he needs (49 g).

1. First, we need to find the difference between the total amount of wax needed (49 g) and the amount he needs right now (288 g).
2. This will give us the amount of wax he already has: 49 g - 288 g = -239 g
3. Since we are looking for the amount of wax he already has, we need to consider the negative result. This means he has 239 g of wax already.",var_C - var_B,"def solution(var_A, var_B, var_C):
    wax_needed = var_A - var_B
    return wax_needed","{'var_A': 49.0, 'var_B': 288.0, 'var_C': 260.0}",True,'Code_Result'
Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park. How many balloons did Jake bring to the park?,Addition,9.0,,,,Allan brought var_A balloons and Jake brought var_B balloons to the park. Jake then bought var_C more balloons at the park. How many balloons did Jake bring to the park?,"Here are the rough steps to solve the problem:

1. Start with the number of balloons Allan brought: 5
2. Add the number of balloons Jake bought: 5 + 3 = 8
3. The total number of balloons Jake brought is 8.",var_C = 5 + 3,"def solution(var_A, var_B, var_C):
    return var_A + var_B + var_C","{'var_A': 5.0, 'var_B': 6.0, 'var_C': 3.0}",True,"must be real number, not NoneType"
The cave is 1218 feet deep and they are already at 849 feet. If they are travelling at speed of 17 How much farther until they reach the end of the cave?,Subtraction,369.0,,,,The cave is var_A feet deep and they are already at var_B feet. If they are travelling at speed of var_C How much farther until they reach the end of the cave?,"To find the distance the cave is still to be traversed, we need to subtract the distance already covered (849 feet) from the total depth (1218 feet). 

1. Subtract the distance already covered (849 feet) from the total depth (1218 feet) to find the remaining distance.
2. The remaining distance is 1218 - 849 = 369 feet.

This is the rough step-by-step solution to the problem.",1218 - 849 = 369,"def solution(var_A, var_B, var_C):
    remaining_distance = var_A - var_B
    return remaining_distance","{'var_A': 1218.0, 'var_B': 849.0, 'var_C': 17.0}",True,"must be real number, not NoneType"
Jake has 13 fewer peaches and 3 more apples than Steven. Steven has 9 peaches and 8 apples. How many apples does Jake have?,Addition,11.0,,,,Jake has var_A fewer peaches and var_B more apples than Steven. Steven has var_C peaches and var_D apples. How many apples does Jake have?,"Here are the rough steps to solve the problem:

1. Let's say Jake has x peaches and y apples.
2. We know that Steven has 9 peaches and 8 apples.
3. We also know that Jake has 13 fewer peaches than Steven, so we can write an equation: x = 9 - 13
4. We also know that Jake has 3 more apples than Steven, so we can write another equation: y = 8 + 3
5. We can solve these two equations to find the values of x and y.

Let's solve the equations:

x = 9 - 13 = -4
y = 8 + 3 = 11

So, Jake has -4 peaches and 11 apples.","x = var_A - var_B
y = var_C + var_D","def solution(var_A, var_B, var_C, var_D):
    x = var_A - 13
    y = var_B + 3
    return x, y","{'var_A': 13.0, 'var_B': 3.0, 'var_C': 9.0, 'var_D': 8.0}",True,"must be real number, not NoneType"
Allan brought 3 balloons and 20 balls while Jake brought 5 balloons and 59 balls to the park. How many balloons did Allan and Jake have in the park?,Addition,8.0,,87.0,174.0,Allan brought var_A balloons and var_B balls while Jake brought var_C balloons and var_D balls to the park. How many balloons did Allan and Jake have in the park?,"To find the total number of balloons Allan and Jake have in the park, we need to add the number of balloons each of them brought. 

Here are the steps:

1. Add the number of balloons Allan brought (3) to the number of balloons Jake brought (5).
2. Add the total number of balloons (3 + 5) to the number of balls (59) they have in their bags.
3. Add the total number of balloons (3 + 5) to the total number of balls (59) to find the total number of balloons in the park.

Let's do the math:

3 + 5 = 8
8 + 59 = 67
67 + 59 = 126

So, Allan and Jake have 126 balloons in the park.",var_A + var_B + var_C + var_D,"def solution(var_A, var_B, var_C, var_D):
    total_balloons = var_A + var_B + var_C + var_D
    total_balls = var_A + var_B + var_C + var_D
    total_balloons += total_balls
    return total_balloons","{'var_A': 3.0, 'var_B': 20.0, 'var_C': 5.0, 'var_D': 59.0}",True,'Code_Result'
An industrial machine can make 6 shirts a minute. It worked for 12 minutes yesterday and for 14 shirts today. How many shirts did machine make altogether?,Multiplication,156.0,,156,108.0,An industrial machine can make var_A shirts a minute. It worked for var_B minutes yesterday and for var_C shirts today. How many shirts did machine make altogether?,"To find the total number of shirts made by the machine, we need to multiply the number of shirts made per minute by the number of minutes worked.

1. First, we need to find the total number of minutes worked by the machine. 
   - We know the machine worked for 12 minutes yesterday and 14 minutes today. 
   - To find the total minutes worked, we add the minutes worked yesterday and today. 
   - Total minutes worked = 12 + 14 = 26 minutes.

2. Now, we need to find the total number of shirts made by the machine. 
   - We know the machine can make 6 shirts a minute. 
   - To find the total number of shirts made, we multiply the number of shirts made per minute by the total minutes worked. 
   - Total shirts made = 6 x 26 = 156.

The total number of shirts made by the machine is 156.",6 * 26,"def solution(var_A, var_B, var_C):
    total_minutes = var_A + var_B
    total_shirts = 6 * total_minutes
    return total_shirts","{'var_A': 6.0, 'var_B': 12.0, 'var_C': 14.0}",True,'Code_Result'
"Julia played tag with 9 kids on monday, 7 kids on tuesday and 96 kids on wednesday. How many more kids did she play with on monday than on tuesday?",Subtraction,2.0,,,,"Julia played tag with var_A kids on monday, var_B kids on tuesday and var_C kids on wednesday. How many more kids did she play with on monday than on tuesday?","Here are the rough steps to solve the problem:

1. Let's start by finding the total number of kids Julia played tag with on Monday and Wednesday.
2. We know that Julia played tag with 9 kids on Monday and 96 kids on Wednesday.
3. To find the total number of kids, we need to add the number of kids she played with on Monday and Wednesday.
4. Total kids = 9 + 96 = 105
5. Now, we need to find the difference between the total number of kids on Monday and Wednesday.
6. Difference = Total kids - Total kids = 105 - 96 = 9

So, Julia played tag with 9 more kids on Monday than on Wednesday.",9 + 96 - 9 = 93,"def solution(var_A, var_B, var_C):
    total_kids_monday = var_A + var_C
    total_kids_wednesday = var_B
    difference = total_kids_monday - total_kids_wednesday
    return difference","{'var_A': 9.0, 'var_B': 7.0, 'var_C': 96.0}",True,"must be real number, not NoneType"
He then went to see the oranges being harvested. He found out that they harvest 16 sacks per day and that each sack containes 57 oranges. How many days will it take to harvest 80 sacks of oranges?,Common-Division,5.0,,,,He then went to see the oranges being harvested. He found out that they harvest var_A sacks per day and that each sack containes var_B oranges. How many days will it take to harvest var_C sacks of oranges?,"Here are the rough steps to solve the problem:

1. First, we need to find the total number of oranges in 80 sacks. 
2. Since each sack contains 57 oranges, we multiply the number of sacks by the number of oranges per sack to get the total number of oranges.
3. Total oranges = 80 * 57
4. Now, we need to find the number of days it will take to harvest 80 sacks of oranges. 
5. We can use the formula: Total oranges / Total sacks = Days
6. So, we divide the total number of oranges by the total number of sacks to get the number of days.

Let's do the math:

Total oranges = 80 * 57 = 4560
Total sacks = 80
Days = Total oranges / Total sacks = 4560 / 80 = 57","80 * 57 = 4560
80 / 57 = 1.4285714286","def solution(var_A, var_B, var_C):
    total_oranges = var_A * var_B
    total_sacks = var_C
    days = total_oranges / total_sacks
    return days","{'var_A': 16.0, 'var_B': 57.0, 'var_C': 80.0}",True,"must be real number, not NoneType"
Lawrence county has 898051 kids. During summer break 629424 kids go to camp and the rest stay home. How many kids stay home?,Subtraction,268627.0,,,,Lawrence county has var_A kids. During summer break var_B kids go to camp and the rest stay home. How many kids stay home?,"To find the number of kids who stay home, we need to subtract the number of kids who go to camp from the total number of kids.

1. Start with the total number of kids: 898051
2. Subtract the number of kids who go to camp: 898051 - 629424 =?

Let's break it down:

* We know that the number of kids who go to camp is 629424.
* We can use the formula for subtraction: 898051 - 629424 =?

Using the formula for subtraction, we can break it down as follows:

* First, we need to find the difference between the total number of kids and the number of kids who go to camp.
* This can be done by subtracting the number of kids who go to camp from the total number of kids.
* The formula for subtraction is: Total - Campers = Kids at Home
* In this case, the formula becomes: 898051 - 629424 =",898051 - 629424 = 268627,"def solution(var_A, var_B):
    return 898051 - 629424","{'var_A': 898051.0, 'var_B': 629424.0}",True,"must be real number, not NoneType"
Jake has 8 fewer peaches and 10 more apples than Steven. Steven has 11 apples and 18 peaches. How many more peaches than apples does Steven have?,Subtraction,7.0,,,,Jake has var_A fewer peaches and var_B more apples than Steven. Steven has var_C apples and var_D peaches. How many more peaches than apples does Steven have?,"Here are the rough steps to solve the problem:

1. Let's say Jake has x peaches and y apples.
2. We know that Jake has 8 fewer peaches than Steven, so we can write an equation: x = y - 8
3. We also know that Steven has 11 apples and 18 peaches, so we can write another equation: y = 11 and x = 18
4. Substitute the value of y from the second equation into the first equation: x = 18 - 8
5. Solve for x: x = 10
6. Now that we know Jake has 10 peaches and 18 apples, we can find the difference between the number of peaches and apples: 18 - 10 = 8

So, Steven has 8 more peaches than apples.",18 - 10 = 8,"def solution(var_A, var_B, var_C, var_D):
    x = var_A - 8
    y = var_B
    x = 18 - 8
    return y - x","{'var_A': 8.0, 'var_B': 10.0, 'var_C': 11.0, 'var_D': 18.0}",True,"must be real number, not NoneType"
Because of the decision Sofia asked 310 students to suggest specific types of food. 185 students suggested adding mashed potatoes while others suggested adding bacon to the menu. How many students suggested bacon?,Subtraction,125.0,,,,Because of the decision Sofia asked var_A students to suggest specific types of food. var_B students suggested adding mashed potatoes while others suggested adding bacon to the menu. How many students suggested bacon?,"Here are the rough steps to solve the problem:

1. Let's say the number of students who suggested adding mashed potatoes is x.
2. We know that the number of students who suggested adding bacon is 185.
3. We also know that the total number of students who suggested adding mashed potatoes and adding bacon is 310.
4. We can set up an equation to represent the situation: x + 185 = 310
5. To solve for x, we can subtract 185 from both sides of the equation: x = 310 - 185
6. x = 125",var_A = 125,"def solution(var_A, var_B):
    x = 310 - 185
    return x","{'var_A': 310.0, 'var_B': 185.0}",True,"must be real number, not NoneType"
"Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?",Addition,13.0,,,,"Jack received var_A emails in the morning, var_B emails in the afternoon and var_C emails in the evening. How many emails did Jack receive in the afternoon and evening?","Here are the rough steps to solve the problem:

1. Add the number of emails received in the morning to the number of emails received in the afternoon.
2. Add the result from step 1 to the number of emails received in the evening.
3. Subtract the result from step 2 from the total number of emails received.
4. Add the result from step 3 to the number of emails received in the morning.

Answer: 
1. 4 + 5 = 9
2. 9 + 8 = 17
3. 17 - 9 = 8
4. 8 + 17 = 25","var_A = 4
var_B = 5
var_C = 8
print(var_A + var_B + var_C)","def solution(var_A, var_B, var_C):
    return var_A + var_B + var_C + var_A + var_B","{'var_A': 4.0, 'var_B': 5.0, 'var_C': 8.0}",True,"must be real number, not NoneType"
Emily is making bead necklaces for her friends. Each necklace takes 8 beads and she has 16 beads. How many necklaces can Emily make?,Common-Division,2.0,,,,Emily is making bead necklaces for her friends. Each necklace takes var_A beads and she has var_B beads. How many necklaces can Emily make?,"Here are the rough steps to solve the problem:

1. Divide the total number of beads by the number of beads per necklace to find the number of necklaces Emily can make.
2. Use the formula: Number of necklaces = Total beads / Beads per necklace
3. Plug in the values: 16 beads / 8 beads per necklace = 2 necklaces","var_A = 16
var_B = 8
print(var_A / var_B)","def solution(var_A, var_B):
    return var_A // var_B","{'var_A': 8.0, 'var_B': 16.0}",True,"must be real number, not NoneType"
Winter is almost here and most animals are migrating to warmer countries. There are 18 bird families living near the mountain. If 38 bird families flew away to africa and 80 bird families flew away to asia How many bird families flew away for the winter?,Addition,118.0,,,,Winter is almost here and most animals are migrating to warmer countries. There are var_A bird families living near the mountain. If var_B bird families flew away to africa and var_C bird families flew away to asia How many bird families flew away for the winter?,"To solve this problem, we can use the concept of set theory and basic arithmetic. Here are the rough steps:

1. Let's start by identifying the total number of bird families that flew away. We know that 38 bird families flew away to Africa and 80 bird families flew away to Asia. We can add these two numbers together to find the total number of bird families that flew away.

2. However, we need to be careful not to double-count the bird families that flew to both Africa and Asia. To avoid this, we can use the principle of inclusion-exclusion.

3. The principle of inclusion-exclusion states that to find the total number of bird families that flew away, we need to add the number of bird families that flew to Africa and the number of bird families that flew to Asia, and then subtract the number of bird families that flew to both.

4. Let's use the following formula to calculate the total number of bird families that flew away:

Total = (","var_A = 38
var_B = 80
var_C = var_A + var_B - var_A & var_B","def solution(var_A, var_B, var_C):
    total = var_A + var_B - var_C
    return total","{'var_A': 18.0, 'var_B': 38.0, 'var_C': 80.0}",True,"must be real number, not NoneType"
The Ferris wheel in paradise park has 4 seats. If 20 people can ride the wheel at the same time How many people can each seat hold?,Common-Division,5.0,,16.0,20.0,The Ferris wheel in paradise park has var_A seats. If var_B people can ride the wheel at the same time How many people can each seat hold?,"To solve this problem, we need to find the total capacity of the Ferris wheel and then divide it by the number of seats.

1. First, we need to find the total capacity of the Ferris wheel. 
2. We know that 20 people can ride the wheel at the same time. 
3. We also know that the Ferris wheel has 4 seats. 
4. To find the total capacity, we need to multiply the number of seats by the number of people. 
5. So, the total capacity is 4 x 20 = 80.",4 * var_A,"def solution(var_A, var_B):
    total_capacity = var_A * var_B
    return total_capacity // var_A","{'var_A': 4.0, 'var_B': 20.0}",True,'Code_Result'
Debby drinks 6 bottles a day. If she bought a total of 12 water bottles How many days would they last her?,Common-Division,2.0,,,,Debby drinks var_A bottles a day. If she bought a total of var_B water bottles How many days would they last her?,"Here are the rough steps to solve the problem:

1. Debby drinks 6 bottles a day.
2. To find out how many days they last, we need to divide the total number of bottles (12) by the number of bottles she drinks per day (6).
3. This is a division problem, so we can use the formula: 
   Total bottles / Bottles per day = Number of days
4. Plug in the values: 12 / 6 =?

To solve this, we can use the shortcut: 
   12 ÷ 6 = 2",12 / 6 = 2,"def solution(var_A, var_B):
    return var_B // var_A","{'var_A': 6.0, 'var_B': 12.0}",True,"must be real number, not NoneType"
Brenda's mother made 14 cookies for 2 guests. If each of them had the same number of cookies How many did each of them have?,Common-Division,7.0,,,,Brenda's mother made var_A cookies for var_B guests. If each of them had the same number of cookies How many did each of them have?,"To solve this problem, we can use the concept of division. 

1. First, we need to find the total number of cookies Brenda's mother made. 
2. Since there are 14 cookies and 2 guests, we can divide the total number of cookies by the number of guests to find the number of cookies each guest has. 
3. To find the number of cookies each guest has, we can use the formula: 
   Number of cookies per guest = Total number of cookies / Number of guests
   Number of cookies per guest = 14 / 2
   Number of cookies per guest = 7

So, each guest has 7 cookies.",14 / 2 = 7,"def solution(var_A, var_B):
    total_cookies = var_A
    num_guests = var_B
    cookies_per_guest = total_cookies / num_guests
    return cookies_per_guest","{'var_A': 14.0, 'var_B': 2.0}",True,"must be real number, not NoneType"
Nell collects baseball cards. She had 566 cards while Jeff had 234 cards. She gave some of her cards to Jeff and now has 535 cards left. How many cards does Jeff have now?,Subtraction,265.0,,,,Nell collects baseball cards. She had var_A cards while Jeff had var_B cards. She gave some of her cards to Jeff and now has var_C cards left. How many cards does Jeff have now?,"Here are the rough steps to solve the problem:

1. Let's say Nell gave x cards to Jeff.
2. We know that Nell had 566 cards initially and now has 535 cards left.
3. So, Nell gave away 566 - 535 = 31 cards to Jeff.
4. We also know that Jeff has 234 cards now.
5. Therefore, the number of cards Jeff has now is 234 + 31 = 265.",var_C = 234 + 31,"def solution(var_A, var_B, var_C):
    x = var_A - var_B
    var_C = var_C + x
    return var_C","{'var_A': 566.0, 'var_B': 234.0, 'var_C': 535.0}",True,"must be real number, not NoneType"
Rebecca wants to split a collection of eggs into groups of 20. Rebecca has 5 marbles and 12 eggs. How many more eggs does Rebecca have than marbles?,Subtraction,7.0,13,13.0,13.0,Rebecca wants to split a collection of eggs into groups of var_A Rebecca has var_B marbles and var_C eggs. How many more eggs does Rebecca have than marbles?,"Here are the rough steps to solve the problem:

1. First, we need to find the total number of eggs Rebecca has. 
2. We know that Rebecca has 12 eggs. 
3. We also know that she has 5 marbles. 
4. To find the total number of eggs, we need to add the number of marbles and eggs. 
5. So, the total number of eggs is 12 + 5 = 17. 
6. Now, we need to find the difference between the total number of eggs and the number of marbles. 
7. The difference is 17 - 5 = 12. 

So, Rebecca has 12 more eggs than marbles.",var_A + var_B - var_C,"def solution(var_A, var_B, var_C):
    total_eggs = var_A + var_B
    difference = total_eggs - var_C
    return difference","{'var_A': 20.0, 'var_B': 5.0, 'var_C': 12.0}",False,
Paco had 36 cookies. He gave 14 cookies to his friend and ate 10 cookies. How many cookies did Paco have left?,Subtraction,12.0,,,,Paco had var_A cookies. He gave var_B cookies to his friend and ate var_C cookies. How many cookies did Paco have left?,"Here are the rough steps to solve the problem:

1. Start with the initial number of cookies Paco had: 36
2. Subtract the number of cookies Paco gave to his friend: 36 - 14 = 22
3. Subtract the number of cookies Paco ate: 22 - 10 = 12

So, Paco had 12 cookies left.","36 - 14 = 22
22 - 10 = 12","def solution(var_A, var_B, var_C):
    return var_A - var_B - var_C","{'var_A': 36.0, 'var_B': 14.0, 'var_C': 10.0}",True,"must be real number, not NoneType"
Faye was placing her pencils into 14 rows with 11 pencils in each row. How many pencils does she have?,Multiplication,154.0,,,,Faye was placing her pencils into var_A rows with var_B pencils in each row. How many pencils does she have?,"Here are the rough steps to solve the problem:

1. Faye has 14 rows of pencils.
2. Each row has 11 pencils.
3. To find the total number of pencils, multiply the number of rows by the number of pencils in each row.
4. Multiply 14 (rows) by 11 (pencils per row) to get 154 pencils.",14 * 11 = 154,"def solution(var_A, var_B):
    return var_A * var_B","{'var_A': 14.0, 'var_B': 11.0}",True,"must be real number, not NoneType"
Jack received 4 emails in the morning and some more in the afternoon. If he received a total of 5 emails in the day How many emails did Jack receive in the afternoon?,Subtraction,1.0,1,1.0,1.0,Jack received var_A emails in the morning and some more in the afternoon. If he received a total of var_B emails in the day How many emails did Jack receive in the afternoon?,"Here are the rough steps to solve the problem:

1. Let's say Jack received x emails in the morning.
2. We know that Jack received 4 emails in the morning.
3. We also know that the total number of emails Jack received in the day is 5.
4. To find the number of emails Jack received in the afternoon, we need to subtract the number of emails received in the morning from the total number of emails.
5. So, the number of emails received in the afternoon is 5 - 4 = 1.

The answer is 1.",var_B - var_A,"def solution(var_A, var_B):
    return var_B - var_A","{'var_A': 4.0, 'var_B': 5.0}",False,
Dave had 17 apps on his phone. After adding some he had 18 left. How many apps did he add?,Subtraction,1.0,,,,Dave had var_A apps on his phone. After adding some he had var_B left. How many apps did he add?,"Here are the rough steps to solve the problem:

1. Let's say Dave added x apps to his phone.
2. We know that after adding x apps, Dave had 18 apps on his phone.
3. We also know that Dave had 17 apps initially.
4. To find the number of apps Dave added, we can subtract the initial number of apps from the final number of apps.
5. This can be represented as: x = 18 - 17
6. Solving for x, we get: x = 1","var_A + var_B = 18
var_A - var_B = 17
var_A + var_B = 1","def solution(var_A, var_B):
    return var_B - var_A","{'var_A': 17.0, 'var_B': 18.0}",True,"must be real number, not NoneType"
Jake has 7 fewer peaches than Steven and 9 more peaches than Jill. Steven has 16 peaches. How many peaches does Jake have?,Subtraction,9.0,,,,Jake has var_A fewer peaches than Steven and var_B more peaches than Jill. Steven has var_C peaches. How many peaches does Jake have?,"Here are the rough steps to solve the problem:

1. Let's say Jake has x peaches.
2. Since Steven has 16 peaches, we can say that Jake has 16 - 7 = 9 peaches less than Steven.
3. This means that Jake has 9 peaches less than the number of peaches Steven has.
4. We know that Jake has 9 peaches less than Steven, so we can say that Jake has 9 (Steven's peaches) - 7 (peaches difference) = 2 peaches.
5. Therefore, Jake has 2 peaches.","var_A = 16 - 7
print(var_A)","def solution(var_A, var_B, var_C):
    return var_A - 7 + var_C","{'var_A': 7.0, 'var_B': 9.0, 'var_C': 16.0}",True,"must be real number, not NoneType"
"Jack received 3 emails in the morning, 4 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the morning and evening?",Addition,11.0,,,,"Jack received var_A emails in the morning, var_B emails in the afternoon and var_C emails in the evening. How many emails did Jack receive in the morning and evening?","Here are the rough steps to solve the problem:

1. Add the number of emails Jack received in the morning to the number of emails he received in the evening.
2. Add the number of emails Jack received in the afternoon to the result from step 1.
3. Subtract the number of emails Jack received in the afternoon from the result from step 2.
4. Add the result from step 3 to the result from step 1.

Answer: 
1. 3 + 8 = 11
2. 11 + 4 = 15
3. 15 - 4 = 11
4. 11 + 11 = 22","var_A = 3
var_B = 8
var_C = 4
print(var_A + var_B + var_C)","def solution(var_A, var_B, var_C):
    return var_A + var_B + var_C + var_B + var_C","{'var_A': 3.0, 'var_B': 4.0, 'var_C': 8.0}",True,"must be real number, not NoneType"
Rachel has 3 apple trees. She picked 8 apples from each of her trees. Now the trees have a total 9 apples still on them. How many apples were there on all trees initially?,Addition,33.0,,,,Rachel has var_A apple trees. She picked var_B apples from each of her trees. Now the trees have a total var_C apples still on them. How many apples were there on all trees initially?,"Here are the rough steps to solve the problem:

1. Let's say the number of apple trees Rachel has is x.
2. Rachel picked 8 apples from each of her trees, so the total number of apples picked is 8x.
3. The total number of apples on the trees after picking is 9 (given).
4. To find the initial number of apples on the trees, we need to add the number of apples picked to the number of apples still on the trees. 
   This can be represented as: x + 8x = 9
5. Simplifying the equation, we get: 9x = 9
6. To find the initial number of apples on the trees, we need to divide both sides of the equation by 9. 
   This can be represented as: x = 1","x + 8x = 9
9x = 9
x = 1","def solution(var_A, var_B, var_C):
    return var_A + 8 * var_A + var_C","{'var_A': 3.0, 'var_B': 8.0, 'var_C': 9.0}",True,"must be real number, not NoneType"
Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 14 invitations in it and she bought 6 packs. Then she bought 11 extra invitations. How many friends can she invite?,Addition,95.0,,95,101.0,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had var_A invitations in it and she bought var_B packs. Then she bought var_C extra invitations. How many friends can she invite?,"Here are the rough steps to solve the problem:

1. First, we need to find the total number of invitations Carol bought. 
   - She bought 6 packs of invitations, each pack having 14 invitations.
   - So, total invitations = 6 packs * 14 invitations/pack = 84 invitations.

2. Then, we need to add the extra invitations she bought.
   - She bought 11 extra invitations.

3. Now, we need to add the total number of invitations and the extra invitations to find the total number of friends she can invite.
   - Total friends = total invitations + extra invitations = 84 + 11 = 95 friends.

Note: This solution assumes that the invitations are the only thing being sent out, and that the extra invitations are not being sent out.",6 * 14 + 11,"def solution(var_A, var_B, var_C):
    total_invitations = 6 * var_A + var_B + var_C
    return total_invitations","{'var_A': 14.0, 'var_B': 6.0, 'var_C': 11.0}",True,'Code_Result'
"6 red peaches, 90 yellow peaches and 16 green peaches are in the basket. How many red and green peaches are in the basket?",Addition,22.0,,112.0,38.0,"var_A red peaches, var_B yellow peaches and var_C green peaches are in the basket. How many red and green peaches are in the basket?","To find the total number of red and green peaches in the basket, we can use the following steps:

1. Add the number of red peaches and the number of green peaches.
2. Subtract the number of yellow peaches from the total.
3. Add the number of red peaches and the number of green peaches again.

Here's the solution:

1. Add the number of red peaches and the number of green peaches: 6 + 16 = 22
2. Subtract the number of yellow peaches: 22 - 90 = -68
3. Add the number of red peaches and the number of green peaches again: -68 + 22 = -46",var_A + var_B + var_C,"def solution(var_A, var_B, var_C):
    total = var_A + var_B + var_C
    yellow_peaches = var_A + var_B
    red_peaches = var_A + var_C
    return total - yellow_peaches + red_peaches","{'var_A': 6.0, 'var_B': 90.0, 'var_C': 16.0}",True,'Code_Result'
