Question,Type,Correct Answer,Predicted Answer,Predicted Algebraic Answer,Predicted Python Answer,Generated Algebraic Template,Rough Solution,Generated Expression,Generated Python Code,Variable Mapping,Error,Error Message
Next on his checklist is wax to stick the feathers together and colors to paint them. He needs a total of 49 g of colors to paint them. If the feathers require 288 g of wax and right now he just needs 260 g How many grams of wax does he already have?,Subtraction,28.0,,,,Next on his checklist is wax to stick the feathers together and colors to paint them. He needs a total of var_A g of colors to paint them. If the feathers require var_B g of wax and right now he just needs var_C g How many grams of wax does he already have?,"To find out how much wax he already has, we need to subtract the amount of wax he needs (288 g) from the total amount of wax he needs (49 g). 

1. Subtract the amount of wax he needs from the total amount of wax he needs: 49 g - 288 g = -239 g
2. Since the result is negative, it means he doesn't have enough wax to paint the feathers.",var_C = 49 - 288,"def solution(var_A, var_B, var_C):
    total_wax_needed = var_A - var_B
    if total_wax_needed < 0:
        print(""He doesn't have enough wax to paint the feathers."")
    else:
        print(f""He has {total_wax_needed} grams of wax."")","{'var_A': 49.0, 'var_B': 288.0, 'var_C': 260.0}",True,'Code_Result'
Allan brought 5 balloons and Jake brought 6 balloons to the park. Jake then bought 3 more balloons at the park. How many balloons did Jake bring to the park?,Addition,9.0,14.0,,14.0,Allan brought var_A balloons and Jake brought var_B balloons to the park. Jake then bought var_C more balloons at the park. How many balloons did Jake bring to the park?,"Here are the rough steps to solve the problem:

1. Start with the number of balloons Allan brought: 5
2. Add the number of balloons Jake bought: 5 + 3 = 8
3. The total number of balloons Jake brought is 8.",var_C = 5 + 3,"def solution(var_A, var_B, var_C):
    return var_A + var_B + var_C","{'var_A': 5.0, 'var_B': 6.0, 'var_C': 3.0}",False,
The cave is 1218 feet deep and they are already at 849 feet. If they are travelling at speed of 17 How much farther until they reach the end of the cave?,Subtraction,369.0,,369,369.0,The cave is var_A feet deep and they are already at var_B feet. If they are travelling at speed of var_C How much farther until they reach the end of the cave?,"To find the distance they need to travel to reach the end of the cave, we need to subtract the distance already covered (849 feet) from the total depth (1218 feet).

1. Subtract the distance already covered (849 feet) from the total depth (1218 feet) to find the remaining distance.
2. The remaining distance is 1218 - 849 = 369 feet.

This is the rough step-by-step solution to the problem.",369,"def solution(var_A, var_B, var_C):
    remaining_distance = var_A - var_B
    return remaining_distance","{'var_A': 1218.0, 'var_B': 849.0, 'var_C': 17.0}",True,'Code_Result'
Jake has 13 fewer peaches and 3 more apples than Steven. Steven has 9 peaches and 8 apples. How many apples does Jake have?,Addition,11.0,"(0.0, 6.0)",,"(0.0, 6.0)",Jake has var_A fewer peaches and var_B more apples than Steven. Steven has var_C peaches and var_D apples. How many apples does Jake have?,"Here are the rough steps to solve the problem:

1. Let's say Jake has x peaches and y apples.
2. We know that Steven has 9 peaches and 8 apples.
3. We also know that Jake has 13 fewer peaches than Steven, so we can write an equation: x = 9 - 13
4. We also know that Jake has 3 more apples than Steven, so we can write another equation: y = 8 + 3
5. We can solve for x and y by solving the equations: x = 9 - 13 = -4 and y = 8 + 3 = 11","x = var_A - var_B
y = var_C + var_D","def solution(var_A, var_B, var_C, var_D):
    x = var_A - 13
    y = var_B + 3
    return x, y","{'var_A': 13.0, 'var_B': 3.0, 'var_C': 9.0, 'var_D': 8.0}",False,
An industrial machine can make 6 shirts a minute. It worked for 12 minutes yesterday and for 14 shirts today. How many shirts did machine make altogether?,Multiplication,156.0,,86,62.0,An industrial machine can make var_A shirts a minute. It worked for var_B minutes yesterday and for var_C shirts today. How many shirts did machine make altogether?,"To find the total number of shirts made by the machine, we need to multiply the number of shirts made per minute by the number of minutes worked.

1. Multiply the number of shirts made per minute (6) by the number of minutes worked yesterday (12).
2. Add the result to the number of shirts made today (14).
3. Calculate the total number of shirts made by the machine.

6 shirts/minute * 12 minutes = 72 shirts
72 shirts + 14 shirts = 86 shirts

The total number of shirts made by the machine is 86.",6*12 + 14,"def solution(var_A, var_B, var_C):
    return (6 * var_A) + (var_B + var_C)","{'var_A': 6.0, 'var_B': 12.0, 'var_C': 14.0}",True,'Code_Result'
Allan brought 3 balloons and 20 balls while Jake brought 5 balloons and 59 balls to the park. How many balloons did Allan and Jake have in the park?,Addition,8.0,87.0,87.0,87.0,Allan brought var_A balloons and var_B balls while Jake brought var_C balloons and var_D balls to the park. How many balloons did Allan and Jake have in the park?,"To find the total number of balloons Allan and Jake have in the park, we need to add the number of balloons each of them brought. 

Here are the steps:

1. Add the number of balloons Allan brought (3) to the number of balloons Jake brought (5):
   3 + 5 = 8

2. Add the total number of balloons (8) to the number of balls (59) that Jake brought:
   8 + 59 = 67

So, Allan and Jake have 67 balloons in the park.",var_A + var_B + var_C + var_D,"def solution(var_A, var_B, var_C, var_D):
    return var_A + var_B + var_C + var_D","{'var_A': 3.0, 'var_B': 20.0, 'var_C': 5.0, 'var_D': 59.0}",False,
"Julia played tag with 9 kids on monday, 7 kids on tuesday and 96 kids on wednesday. How many more kids did she play with on monday than on tuesday?",Subtraction,2.0,2.0,2.0,2.0,"Julia played tag with var_A kids on monday, var_B kids on tuesday and var_C kids on wednesday. How many more kids did she play with on monday than on tuesday?","To find the difference in the number of kids Julia played with on Monday and Tuesday, we need to find the difference between the number of kids on Monday and Tuesday.

Here are the steps:

1. Find the difference between the number of kids on Monday and Tuesday:
   Monday: 9 kids
   Tuesday: 7 kids
   Difference: 9 - 7 = 2

The difference is 2.",var_A - var_B,"def solution(var_A, var_B, var_C):
    return var_A - var_B","{'var_A': 9.0, 'var_B': 7.0, 'var_C': 96.0}",False,
He then went to see the oranges being harvested. He found out that they harvest 16 sacks per day and that each sack containes 57 oranges. How many days will it take to harvest 80 sacks of oranges?,Common-Division,5.0,11.4,,11.4,He then went to see the oranges being harvested. He found out that they harvest var_A sacks per day and that each sack containes var_B oranges. How many days will it take to harvest var_C sacks of oranges?,"Here are the rough steps to solve the problem:

1. First, we need to find the total number of oranges in 80 sacks. We know that each sack contains 57 oranges. So, we multiply 80 by 57 to find the total number of oranges.

80 * 57 = 4560 oranges

2. Now, we need to find out how many days it will take to harvest 4560 oranges. We know that the oranges are harvested in 16 sacks per day. So, we divide the total number of oranges by 16 to find the number of days.

4560 / 16 = 288 days

3.",4560 / 16 = 288,"def solution(var_A, var_B, var_C):
    oranges = var_A * 57
    days = oranges / var_C
    return days","{'var_A': 16.0, 'var_B': 57.0, 'var_C': 80.0}",False,
Jake has 8 fewer peaches and 10 more apples than Steven. Steven has 11 apples and 18 peaches. How many more peaches than apples does Steven have?,Subtraction,7.0,10.0,,10.0,Jake has var_A fewer peaches and var_B more apples than Steven. Steven has var_C apples and var_D peaches. How many more peaches than apples does Steven have?,"To find the difference between the number of peaches and apples Steven has, we need to find the difference between the number of peaches and apples Jake has.

Here are the rough steps:

1. Let's say Jake has x peaches and y apples.
2. We know that Jake has 8 fewer peaches than Steven, so we can write an equation: x = y - 8
3. We also know that Steven has 11 apples and 18 peaches, so we can write another equation: y = 11 and x = 18
4. Substitute the value of y from the second equation into the first equation: x = 18 - 8
5. Solve for x: x = 10
6. Now that we know Jake has 10 peaches and 18 apples, we can find the difference between the number of peaches and apples: 18 - 10 = 8

So, Steven has 8 more peaches than",18 - 10 = 8,"def solution(var_A, var_B, var_C, var_D):
    x = var_A - 8
    y = var_B
    return y - x","{'var_A': 8.0, 'var_B': 10.0, 'var_C': 11.0, 'var_D': 18.0}",False,
Lawrence county has 898051 kids. During summer break 629424 kids go to camp and the rest stay home. How many kids stay home?,Subtraction,268627.0,268627.0,,268627.0,Lawrence county has var_A kids. During summer break var_B kids go to camp and the rest stay home. How many kids stay home?,"To find the number of kids who stay home, we need to subtract the number of kids who went to camp from the total number of kids.

1. Start with the total number of kids: 898051
2. Subtract the number of kids who went to camp: 898051 - 629424 =?

Let's break it down:

- We know that the number of kids who went to camp is 629424.
- We can use the formula for subtraction: 898051 - 629424 =?

This is a simple subtraction problem.",898051 - 629424 = 268627,"def solution(var_A, var_B):
    return var_A - var_B","{'var_A': 898051.0, 'var_B': 629424.0}",False,
Because of the decision Sofia asked 310 students to suggest specific types of food. 185 students suggested adding mashed potatoes while others suggested adding bacon to the menu. How many students suggested bacon?,Subtraction,125.0,527.5,,527.5,Because of the decision Sofia asked var_A students to suggest specific types of food. var_B students suggested adding mashed potatoes while others suggested adding bacon to the menu. How many students suggested bacon?,"To find the number of students who suggested adding bacon, we can use the following steps:

1. Let's say the number of students who suggested adding bacon is x.
2. We know that 185 students suggested adding mashed potatoes, so the number of students who suggested adding bacon is x - 185.
3. Since the total number of students who suggested adding mashed potatoes and bacon is 310, we can set up the equation: x - 185 + x = 310
4. Combine like terms: 2x - 185 = 310
5. Add 185 to both sides: 2x = 495
6. Divide both sides by 2: x = 247.5","x = 2x + 185
x - 185 = 310
2x = 495
x = 495/2
x = 247.5","def solution(var_A, var_B):
    x = var_A + var_B - 185
    x = 2 * x - 185
    x = (2 * x + 185) / 2
    return x","{'var_A': 310.0, 'var_B': 185.0}",False,
"Jack received 4 emails in the morning, 5 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the afternoon and evening?",Addition,13.0,17.0,,17.0,"Jack received var_A emails in the morning, var_B emails in the afternoon and var_C emails in the evening. How many emails did Jack receive in the afternoon and evening?","To find the total number of emails Jack received, we need to add the number of emails received in the morning, afternoon, and evening.

Here are the rough steps to solve the problem:

1. Add the number of emails received in the morning (4) to the number of emails received in the afternoon (5).
2. Add the result from step 1 to the number of emails received in the evening (8).
3. The result from step 2 will give us the total number of emails received by Jack.

Let's do the math:

4 (morning) + 5 (afternoon) + 8 (evening) = 17

So, Jack received 17 emails in the afternoon and evening.","var_A = 4
var_B = 5
var_C = 8
print(var_A + var_B + var_C)","def solution(var_A, var_B, var_C):
    return var_A + var_B + var_C","{'var_A': 4.0, 'var_B': 5.0, 'var_C': 8.0}",False,
Winter is almost here and most animals are migrating to warmer countries. There are 18 bird families living near the mountain. If 38 bird families flew away to africa and 80 bird families flew away to asia How many bird families flew away for the winter?,Addition,118.0,-24.0,,-24.0,Winter is almost here and most animals are migrating to warmer countries. There are var_A bird families living near the mountain. If var_B bird families flew away to africa and var_C bird families flew away to asia How many bird families flew away for the winter?,"To solve this problem, we can use the concept of set theory and basic arithmetic. Here are the rough steps:

1. Let's start by identifying the total number of bird families that flew away. We know that 38 bird families flew away to Africa and 80 bird families flew away to Asia. To find the total number of bird families that flew away, we can simply add these two numbers together:

38 + 80 = 118

2. Now, we know that 118 bird families flew away. We also know that there are 18 bird families living near the mountain. To find the number of bird families that are not living near the mountain, we can subtract the number of bird families living near the mountain from the total number of bird families that flew away:

118 - 18 = 100

3. This means that 100 bird families are not living near the mountain. Since we know that there are 18 bird families living near the mountain, we can conclude that",118 - 18 = 100,"def solution(var_A, var_B, var_C):
    return var_A + var_B - var_C","{'var_A': 18.0, 'var_B': 38.0, 'var_C': 80.0}",False,
Emily is making bead necklaces for her friends. Each necklace takes 8 beads and she has 16 beads. How many necklaces can Emily make?,Common-Division,2.0,2,,2,Emily is making bead necklaces for her friends. Each necklace takes var_A beads and she has var_B beads. How many necklaces can Emily make?,"Here are the rough steps to solve the problem:

1. Divide the total number of beads (16) by the number of beads per necklace (8) to find the number of necklaces Emily can make.",16 / 8 = 2,"def solution(var_A, var_B):
    return 16 // 8","{'var_A': 8.0, 'var_B': 16.0}",False,
The Ferris wheel in paradise park has 4 seats. If 20 people can ride the wheel at the same time How many people can each seat hold?,Common-Division,5.0,1.0,,1.0,The Ferris wheel in paradise park has var_A seats. If var_B people can ride the wheel at the same time How many people can each seat hold?,"To solve this problem, we need to divide the total number of people (20) by the number of seats (4). 

1. Divide the total number of people (20) by the number of seats (4): 
20 ÷ 4 = 5

So, each seat can hold 5 people.",var_A * var_B = 20,"def solution(var_A, var_B):
    return var_A // 4","{'var_A': 4.0, 'var_B': 20.0}",False,
Debby drinks 6 bottles a day. If she bought a total of 12 water bottles How many days would they last her?,Common-Division,2.0,,2.0,2.0,Debby drinks var_A bottles a day. If she bought a total of var_B water bottles How many days would they last her?,"To solve this problem, we need to find out how many days Debby can drink water bottles. 

1. First, we need to find out how many bottles Debby drinks per day. 
   Debby drinks 6 bottles a day.

2. Now, we need to divide the total number of bottles by the number of bottles Debby drinks per day. 
   Total bottles = 12
   Bottles per day = 6
   Total days = Total bottles / Bottles per day
   Total days = 12 / 6
   Total days = 2

So, Debby can drink water bottles for 2 days.",var_B / var_A,"def solution(var_A, var_B):
    bottles_per_day = 6
    total_bottles = var_B
    total_days = total_bottles / bottles_per_day
    return total_days","{'var_A': 6.0, 'var_B': 12.0}",True,'Code_Result'
Brenda's mother made 14 cookies for 2 guests. If each of them had the same number of cookies How many did each of them have?,Common-Division,7.0,,28,14.0,Brenda's mother made var_A cookies for var_B guests. If each of them had the same number of cookies How many did each of them have?,"To solve this problem, we need to find the total number of cookies and then divide it by the number of guests.

1. First, we need to find the total number of cookies. 
2. Since Brenda's mother made 14 cookies for 2 guests, we can find the total number of cookies by multiplying the number of guests by the number of cookies each guest has: 
   Total cookies = Number of guests * Number of cookies per guest
   Total cookies = 2 * 14
   Total cookies = 28

3. Now that we know the total number of cookies, we can find the number of cookies each guest has by dividing the total number of cookies by the number of guests:
   Number of cookies per guest = Total cookies / Number of guests
   Number of cookies per guest = 28 / 2
   Number of cookies per guest = 14

So, each guest has 14 cookies.",2*14,"def solution(var_A, var_B):
    total_cookies = var_A * var_B
    cookies_per_guest = total_cookies / var_B
    return cookies_per_guest","{'var_A': 14.0, 'var_B': 2.0}",True,'Code_Result'
Nell collects baseball cards. She had 566 cards while Jeff had 234 cards. She gave some of her cards to Jeff and now has 535 cards left. How many cards does Jeff have now?,Subtraction,265.0,1304.0,,1304.0,Nell collects baseball cards. She had var_A cards while Jeff had var_B cards. She gave some of her cards to Jeff and now has var_C cards left. How many cards does Jeff have now?,"Here are the rough steps to solve the problem:

1. Start with the initial number of cards Nell has: 566
2. Subtract the number of cards Nell gave to Jeff: 566 - 234 = 332
3. Add the number of cards Nell has now to the number of cards Jeff has: 332 + 535 = 867",567 + 535 = 1002,"def solution(var_A, var_B, var_C):
    return var_A + var_B + var_C - 566 + 535","{'var_A': 566.0, 'var_B': 234.0, 'var_C': 535.0}",False,
Rebecca wants to split a collection of eggs into groups of 20. Rebecca has 5 marbles and 12 eggs. How many more eggs does Rebecca have than marbles?,Subtraction,7.0,20.0,,20.0,Rebecca wants to split a collection of eggs into groups of var_A Rebecca has var_B marbles and var_C eggs. How many more eggs does Rebecca have than marbles?,"To find the difference between the number of eggs and marbles Rebecca has, we need to find the total number of eggs and subtract the number of marbles.

1. First, we need to find the total number of eggs Rebecca has. Since she has 12 eggs, we can simply add 12 to the number of marbles she has (5) to find the total number of eggs.

2. Now, we need to find the difference between the total number of eggs and the number of marbles. We can do this by subtracting the number of marbles (5) from the total number of eggs (12).

3. The result of the subtraction will give us the difference between the number of eggs and marbles Rebecca has.",12 - 5 = 7,"def solution(var_A, var_B, var_C):
    eggs = var_A + var_B
    marbles = var_B
    eggs_minus_marbles = eggs - marbles
    return eggs_minus_marbles","{'var_A': 20.0, 'var_B': 5.0, 'var_C': 12.0}",False,
Paco had 36 cookies. He gave 14 cookies to his friend and ate 10 cookies. How many cookies did Paco have left?,Subtraction,12.0,12.0,,12.0,Paco had var_A cookies. He gave var_B cookies to his friend and ate var_C cookies. How many cookies did Paco have left?,"Here are the rough steps to solve the problem:

1. Start with the initial number of cookies Paco had: 36
2. Subtract the number of cookies Paco gave to his friend: 36 - 14 = 22
3. Subtract the number of cookies Paco ate: 22 - 10 = 12

The answer is 12.","36 - 14 = 22
22 - 10 = 12","def solution(var_A, var_B, var_C):
    return var_A - var_B - var_C","{'var_A': 36.0, 'var_B': 14.0, 'var_C': 10.0}",False,
Faye was placing her pencils into 14 rows with 11 pencils in each row. How many pencils does she have?,Multiplication,154.0,154.0,,154.0,Faye was placing her pencils into var_A rows with var_B pencils in each row. How many pencils does she have?,"Here are the rough steps to solve the problem:

1. Faye has 14 rows of pencils.
2. Each row has 11 pencils.
3. To find the total number of pencils, multiply the number of rows by the number of pencils in each row.
4. Multiply 14 (rows) by 11 (pencils per row) to get 154 pencils.",14 * 11 = 154,"def solution(var_A, var_B):
    return var_A * var_B","{'var_A': 14.0, 'var_B': 11.0}",False,
Jack received 4 emails in the morning and some more in the afternoon. If he received a total of 5 emails in the day How many emails did Jack receive in the afternoon?,Subtraction,1.0,1.0,,1.0,Jack received var_A emails in the morning and some more in the afternoon. If he received a total of var_B emails in the day How many emails did Jack receive in the afternoon?,"To solve this problem, we need to find the total number of emails Jack received in the morning and afternoon, and then subtract the number of emails received in the morning from the total.

1. Let's say Jack received x emails in the morning.
2. We know that Jack received 4 emails in the morning.
3. We also know that Jack received a total of 5 emails in the day.
4. To find the number of emails received in the afternoon, we need to subtract the number of emails received in the morning from the total number of emails.
5. So, the number of emails received in the afternoon is 5 - 4 = 1.

The answer is: 1","var_B = 5
var_A = 4
print(var_B - var_A)","def solution(var_A, var_B):
    return var_B - var_A","{'var_A': 4.0, 'var_B': 5.0}",False,
Dave had 17 apps on his phone. After adding some he had 18 left. How many apps did he add?,Subtraction,1.0,1.0,,1.0,Dave had var_A apps on his phone. After adding some he had var_B left. How many apps did he add?,"Here are the rough steps to solve the problem:

1. Let's say Dave added x apps to his phone.
2. We know that Dave started with 17 apps and ended up with 18 apps.
3. To find the number of apps Dave added, we can subtract the initial number of apps from the final number of apps: 18 - 17 = x
4. This means Dave added 1 app to his phone.",17 - 18 = -1,"def solution(var_A, var_B):
    return var_B - var_A","{'var_A': 17.0, 'var_B': 18.0}",False,
Jake has 7 fewer peaches than Steven and 9 more peaches than Jill. Steven has 16 peaches. How many peaches does Jake have?,Subtraction,9.0,7.0,,7.0,Jake has var_A fewer peaches than Steven and var_B more peaches than Jill. Steven has var_C peaches. How many peaches does Jake have?,"To solve this problem, we need to find the number of peaches Jake has. 

1. Let's start with what we know: 
- Steven has 16 peaches.
- Jake has 7 fewer peaches than Steven.
- Jake has 9 more peaches than Jill.

2. We can represent the number of peaches Jake has as x. 
- Since Jake has 7 fewer peaches than Steven, we can write an equation: x = 16 - 7
- We know that Steven has 16 peaches, so we can also write an equation: x = 16
- We can now solve for x by equating the two equations: 16 = 16 - 7
- This means that x = 9.

3. Therefore, Jake has 9 peaches.",x = 16 - 7,"def solution(var_A, var_B, var_C):
    return var_A - 7 + var_C - 9","{'var_A': 7.0, 'var_B': 9.0, 'var_C': 16.0}",False,
Rachel has 3 apple trees. She picked 8 apples from each of her trees. Now the trees have a total 9 apples still on them. How many apples were there on all trees initially?,Addition,33.0,33.0,,33.0,Rachel has var_A apple trees. She picked var_B apples from each of her trees. Now the trees have a total var_C apples still on them. How many apples were there on all trees initially?,"Here are the rough steps to solve the problem:

1. Let's say Rachel has x trees.
2. She picked 8 apples from each tree, so the total number of apples picked is 8x.
3. The total number of apples on the trees now is 9 (initially) + 8x (picked) = 9x.
4. We know that the total number of apples on the trees is equal to the initial number of apples on the trees, which is x.
5. So, we can set up the equation: 9x = x
6. To solve for x, we can divide both sides by x, which gives us x = 9.

So, initially, there were 9 trees x 9 apples = 81 apples.",9x,"def solution(var_A, var_B, var_C):
    return var_A * var_B + var_C","{'var_A': 3.0, 'var_B': 8.0, 'var_C': 9.0}",False,
"Jack received 3 emails in the morning, 4 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the morning and evening?",Addition,11.0,15.0,,15.0,"Jack received var_A emails in the morning, var_B emails in the afternoon and var_C emails in the evening. How many emails did Jack receive in the morning and evening?","To find the total number of emails Jack received, we need to add the number of emails received in the morning, afternoon, and evening.

Here are the rough steps to solve the problem:

1. Add the number of emails received in the morning (3) to the number of emails received in the afternoon (4).
2. Add the result from step 1 to the number of emails received in the evening (8).
3. The result from step 2 will give us the total number of emails Jack received.

The total number of emails Jack received is: 3 + 4 + 8 = 15","var_A = 3
var_B = 4
var_C = 8
print(var_A + var_B + var_C)","def solution(var_A, var_B, var_C):
    return var_A + var_B + var_C","{'var_A': 3.0, 'var_B': 4.0, 'var_C': 8.0}",False,
"6 red peaches, 90 yellow peaches and 16 green peaches are in the basket. How many red and green peaches are in the basket?",Addition,22.0,112.0,,112.0,"var_A red peaches, var_B yellow peaches and var_C green peaches are in the basket. How many red and green peaches are in the basket?","To find the total number of red and green peaches, we need to add the number of red peaches and the number of green peaches.

1. First, we need to find the total number of peaches.
2. We know that there are 6 red peaches and 16 green peaches.
3. To find the total number of peaches, we add the number of red peaches and the number of green peaches:
   Total peaches = Red peaches + Green peaches
   Total peaches = 6 + 16
4. Now, we have the total number of peaches.",6 + 16 = 22,"def solution(var_A, var_B, var_C):
    return var_A + var_B + var_C","{'var_A': 6.0, 'var_B': 90.0, 'var_C': 16.0}",False,
Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 14 invitations in it and she bought 6 packs. Then she bought 11 extra invitations. How many friends can she invite?,Addition,95.0,,31.0,15.0,Carol was sending out birthday invitations to her friends. Each package of invitations she bought had var_A invitations in it and she bought var_B packs. Then she bought var_C extra invitations. How many friends can she invite?,"Here are the rough steps to solve the problem:

1. First, calculate the total number of invitations Carol bought: 6 packs * 14 invitations per pack = 84 invitations
2. Then, add the extra invitations she bought: 84 + 11 = 95 invitations
3. Finally, divide the total number of invitations by the number of invitations per friend to find the number of friends Carol can invite: 95 / 14 = 6.75",var_A + var_B + var_C,"def solution(var_A, var_B, var_C):
    total_invitations = var_A * 14 + var_B + var_C
    return total_invitations // 14","{'var_A': 14.0, 'var_B': 6.0, 'var_C': 11.0}",True,'Code_Result'
Rachel had to complete 5 pages of math homework and 2 pages of reading homework. How many more pages of math homework than reading homework did she have?,Subtraction,3.0,3.0,,3.0,Rachel had to complete var_A pages of math homework and var_B pages of reading homework. How many more pages of math homework than reading homework did she have?,"To find the difference between the number of pages of math homework and reading homework, we need to subtract the number of pages of reading homework from the number of pages of math homework.

Here are the rough steps:

1. Calculate the total number of pages of math homework: 5 pages
2. Calculate the total number of pages of reading homework: 2 pages
3. Subtract the number of pages of reading homework from the number of pages of math homework: 5 - 2 = 3",var_A - var_B = 3,"def solution(var_A, var_B):
    math_pages = var_A
    reading_pages = var_B
    return math_pages - reading_pages","{'var_A': 5.0, 'var_B': 2.0}",False,
Paige raised 16 goldfish and 71 catfish in the pond but stray cats loved eating them. Now she has 2 left. How many goldfish disappeared?,Subtraction,14.0,-57.0,,-57.0,Paige raised var_A goldfish and var_B catfish in the pond but stray cats loved eating them. Now she has var_C left. How many goldfish disappeared?,"Here are the rough steps to solve the problem:

1. Paige started with 16 goldfish and 71 catfish.
2. She has 2 left, so she must have lost some goldfish.
3. To find out how many goldfish disappeared, we need to subtract the number of goldfish she has left from the total number of goldfish she started with.
4. Subtracting 2 from 16 gives us 14.",16 - 2 = 14,"def solution(var_A, var_B, var_C):
    return var_A - var_B - 2","{'var_A': 16.0, 'var_B': 71.0, 'var_C': 2.0}",False,
White t - shirts can be purchased in packages. If mom buys 66 white t - shirts where each package has 3 white t - shirts. How many packages will she have?,Common-Division,22.0,22.0,,22.0,White t - shirts can be purchased in packages. If mom buys var_A white t - shirts where each package has var_B white t - shirts. How many packages will she have?,"To find the number of packages, we need to divide the total number of t-shirts by the number of t-shirts per package.

1. Divide the total number of t-shirts (66) by the number of t-shirts per package (3).
2. The result will be the number of packages.

Answer: 22","var_A = 66
var_B = 3
print(var_A / var_B)","def solution(var_A, var_B):
    return var_A // var_B","{'var_A': 66.0, 'var_B': 3.0}",False,
The Razorback t-shirt shop makes $ 87 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of 95 t-shirts. If they sold 47 t-shirts during the Arkansas game How much money did they make from selling the t-shirts?,Multiplication,8265.0,12354.0,,12354.0,The Razorback t - shirt shop makes $ var_A dollars off each t - shirt sold. During the Arkansas game and the Texas tech game they sold a total of var_B t - shirts. If they sold var_C t - shirts during the Arkansas game How much money did they make from selling the t - shirts?,"To find the total amount of money made from selling the t-shirts, we need to multiply the number of t-shirts sold by the price per t-shirt.

1. First, we need to find the number of t-shirts sold during the Texas Tech game. We know that 47 t-shirts were sold during the Arkansas game. Since the Razorback t-shirt shop makes $87 per t-shirt, we can multiply the number of t-shirts sold during the Arkansas game by the price per t-shirt to find the total amount made during the Arkansas game.

2. To find the total amount made during the Arkansas game, we multiply 47 (t-shirts sold) by $87 (price per t-shirt).

3. Now, we need to find the number of t-shirts sold during the Texas Tech game. We know that 47 t-shirts were sold during the Arkansas game. Since the Razorback t-shirt shop makes $87 per t-shirt, we can multiply the number of t-shirts sold during the Arkansas",var_A * var_B = 87 * 47,"def solution(var_A, var_B, var_C):
    # Step 1: Find the number of t-shirts sold during the Arkansas game
    t_shirts_sold_arkansas = var_B
    # Step 2: Find the total amount made during the Arkansas game
    total_arkansas = t_shirts_sold_arkansas * 87
    # Step 3: Find the number of t-shirts sold during the Texas Tech game
    t_shirts_sold_texas_tech = var_C
    # Step 4: Find the total amount made during the Texas Tech game
    total_texas_tech = t_shirts_sold_texas_tech * 87
    # Step 5: Find the total amount made from selling the t-shirts
    total_made = total_arkansas + total_texas_tech
    return total_made","{'var_A': 87.0, 'var_B': 95.0, 'var_C': 47.0}",False,
