Question,Type,Correct Answer,Predicted Answer,Response,Error,Error Message
A sample contains 12 grams of carbon-12. How many moles of carbon are in the sample?,Mole Calculation,1.0,1.0,"To determine how many moles of carbon are in a sample containing 12 grams of carbon-12, we can use the concept of molar mass.

1. **Identify the molar mass of carbon-12**: The molar mass of carbon-12 is approximately 12 grams per mole (g/mol).

2. **Use the formula for moles**: The number of moles (n) can be calculated using the formula:
   \[
   n = \frac{\text{mass (g)}}{\text{molar mass (g/mol)}}
   \]

3. **Plug in the values**:
   - Mass of carbon-12 = 12 grams
   - Molar mass of carbon-12 = 12 g/mol

   \[
   n = \frac{12 \text{ g}}{12 \text{ g/mol}} = 1 \text{ mole}
   \]

4. **Conclusion**: The sample contains **11",False,
A perfect blackbody radiates at 500 K. What is its peak emission wavelength? (Wien displacement constant = 2.898e-3 m·K),Thermal Radiation,5.796e-06,2.898,"To find the peak emission wavelength of a perfect blackbody at a given temperature, we can use Wien's displacement law, which states:

\[
\lambda_{\text{max}} = \frac{b}{T}
\]

where:
- \(\lambda_{\text{max}}\) is the peak emission wavelength,
- \(b\) is the Wien displacement constant (approximately \(2.898 \times 10^{-3} \, \text{m} \cdot \text{K}\)),
- \(T\) is the absolute temperature in Kelvin.

Given:
- \(T = 500 \, \text{K}\)

Now, we can substitute the values into the formula:

\[
\lambda_{\text{max}} = \frac{2.898 \times 10^{-3} \, \text{m} \cdot \text{K}}{500 \, \text{K}}
\]

Calculating this gives:

\[
\lambdaTo calculate the peak emission wavelength, we can continue from where we left off:

\[
\lambda_{\text{max}} = \frac{2.898 \times 10^{-3} \, \text{m} \cdot \text{K}}{500 \, \text{K}} = \frac{2.898 \times 10^{-3}}{500}
\]

Calculating this:

\[
\lambda_{\text{max}} = 5.796 \times 10^{-6} \, \text{m}
\]

To express this in micrometers (µm), we convert meters to micrometers (1 m = \(10^6\) µm):

\[
\lambda_{\text{max}} = 5.796 \times 10^{-6} \, \text{m} = 5.796 \, \mu\text{m}
\]

Therefore, the peak emission wavelength is:

**",False,
A fuel cell generates 0.7 V with hydrogen and oxygen. What electrical power does it produce at 2 A current?,Electrochemistry,1.4,1.4,"To calculate the electrical power produced by the fuel cell, we can use the formula for electrical power:

\[
P = V \times I
\]

where:
- \( P \) is the power in watts (W),
- \( V \) is the voltage in volts (V),
- \( I \) is the current in amperes (A).

Given:
- The voltage \( V = 0.7 \, \text{V} \)
- The current \( I = 2 \, \text{A} \)

Now, we can substitute the values into the formula:

\[
P = 0.7 \, \text{V} \times 2 \, \text{A}
\]

Calculating this gives:

\[
P = 1.4 \, \text{W}
\]

Therefore, the electrical power produced by the fuel cell at a current of 2 A is **1.4 watts**.1.4",False,
A 2 kg mass is attached to a spring with spring constant 50 N/m. What is the period of oscillation in seconds?,Simple Harmonic Motion,1.26,2.0,"To find the period of oscillation of a mass-spring system, we can use the formula for the period \( T \) of a mass \( m \) attached to a spring with spring constant \( k \):

\[
T = 2\pi \sqrt{\frac{m}{k}}
\]

Where:
- \( T \) is the period of oscillation,
- \( m \) is the mass (in kg),
- \( k \) is the spring constant (in N/m).

Given:
- \( m = 2 \, \text{kg} \)
- \( k = 50 \, \text{N/m} \)

Now, we can substitute the values into the formula:

1. Calculate \( \frac{m}{k} \):
   \[
   \frac{m}{k} = \frac{2 \, \text{kg}}{50 \, \text{N/m}} = \frac{2}{50To continue from where we left off:

\[
\frac{m}{k} = \frac{2 \, \text{kg}}{50 \, \text{N/m}} = \frac{2}{50} = 0.04 \, \text{s}^2
\]

2. Now, take the square root of \( 0.04 \):
\[
\sqrt{0.04} = 0.2 \, \text{s}
\]

3. Finally, multiply by \( 2\pi \):
\[
T = 2\pi \times 0.2 \, \text{s} \approx 1.2566 \, \text{s}
\]

Thus, the period of oscillation \( T \) is approximately \( 1.26 \) seconds.

Therefore, the answer (in Arabic numerals) is: **1.26**.",False,
"A company's revenue grows by 5% each year. If the initial revenue is $1000, What will be the revenue after 3 years?",Compound Growth,1157.63,3.0,"To calculate the revenue after 3 years with a growth rate of 5% per year, we can use the formula for compound interest:

\[
\text{Future Revenue} = \text{Initial Revenue} \times (1 + \text{Growth Rate})^{\text{Number of Years}}
\]

In this case:
- Initial Revenue = $1000
- Growth Rate = 5% = 0.05
- Number of Years = 3

Now, we can plug in the values:

\[
\text{Future Revenue} = 1000 \times (1 + 0.05)^3
\]

Calculating the expression inside the parentheses:

\[
1 + 0.05 = 1.05
\]

Now raise it to the power of 3:

\[
1.05^3 = 1.157625
\]

Now multiply by the initial revenue:

\[
\text{Future Revenue} = 100The future revenue after 3 years is:

\[
\text{Future Revenue} = 1000 \times 1.157625 = 1157.625
\]

Therefore, the answer (in Arabic numerals) is: **1157.63** (rounded to two decimal places).",False,
"A genetic mutation occurs in 2 out of 10,000 individuals. What is its prevalence as a percentage?",Epidemiology,0.02,0.02,"To find the prevalence of a genetic mutation as a percentage, you can follow these steps:

1. **Identify the number of individuals with the mutation**: In this case, there are 2 individuals with the mutation.

2. **Identify the total number of individuals**: Here, the total number of individuals is 10,000.

3. **Calculate the prevalence**: The prevalence can be calculated using the formula:

   \[
   \text{Prevalence} = \left( \frac{\text{Number of individuals with the mutation}}{\text{Total number of individuals}} \right) \times 100
   \]

   Plugging in the numbers:

   \[
   \text{Prevalence} = \left( \frac{2}{10,000} \right) \times 100
   \]

4. **Perform the calculation**:

   \[
   \text{Prevalence} = 0.0002 \times0.02",False,
A molecular motor moves 10 nm per ATP hydrolysis. How many steps to move 1 μm?,Cellular Biomechanics,100,100.0,"To determine how many steps a molecular motor needs to take to move 1 μm, we can follow these steps:

1. **Convert the distance from micrometers to nanometers**:
   - 1 μm = 1,000 nm.

2. **Determine the distance moved per step**:
   - The molecular motor moves 10 nm per ATP hydrolysis.

3. **Calculate the number of steps required**:
   - To find the number of steps, we divide the total distance (in nanometers) by the distance moved per step:
   \[
   \text{Number of steps} = \frac{\text{Total distance}}{\text{Distance per step}} = \frac{1000 \text{ nm}}{10 \text{ nm/step}} = 100 \text{ steps}.
   \]

Therefore, the molecular motor needs to take **100 steps** to move 1 μm.100",False,
A microorganism population grows logistically from 100 to 1000 cells. What is its carrying capacity? (at halfway point),Population Dynamics,500,500.0,"To determine the carrying capacity of a microorganism population that grows logistically from 100 to 1000 cells, we can follow these steps:

1. **Understanding Logistic Growth**: In logistic growth, the population grows rapidly at first, then slows down as it approaches a maximum limit known as the carrying capacity (K). The growth can be described by the logistic growth equation.

2. **Identifying Initial and Final Population**: In this case, the population starts at 100 cells and grows to a maximum of 1000 cells.

3. **Defining Carrying Capacity**: The carrying capacity (K) is the maximum population size that the environment can sustain indefinitely. In this scenario, the maximum population size is given as 1000 cells.

4. **Finding the Halfway Point**: The halfway point in terms of population size is typically considered to be half of the carrying capacity. Therefore, we can calculate it as follows:
   \[
   \text{Halfway500",False,
"A company's profit margin is 15%. If their revenue is $1000, What is their profit?",Profit Calculation,150.0,150.0,"To find the profit based on the profit margin and revenue, you can follow these steps:

1. **Understand the Profit Margin**: The profit margin is the percentage of revenue that is profit. In this case, the profit margin is 15%.

2. **Calculate the Profit**: To find the profit, you can use the formula:
   \[
   \text{Profit} = \text{Revenue} \times \text{Profit Margin}
   \]

3. **Substitute the Values**: Here, the revenue is $1000 and the profit margin is 15% (which can be expressed as 0.15 in decimal form).
   \[
   \text{Profit} = 1000 \times 0.15
   \]

4. **Perform the Calculation**:
   \[
   \text{Profit} = 1000 \times 0.15 = 150
   \]

So, the profit is **$150**150",False,
A recombinant protein has a production rate of 0.5 mg/L per hour. What is its yield after 48 hours in a 10 L bioreactor?,Biotechnology,240,24.0,"To calculate the yield of the recombinant protein after 48 hours in a 10 L bioreactor, we can follow these steps:

1. **Determine the production rate**: The production rate of the recombinant protein is given as 0.5 mg/L per hour.

2. **Calculate the total production over time**: We need to find out how much protein is produced in 48 hours. 

   \[
   \text{Total production (mg/L)} = \text{Production rate (mg/L/hour)} \times \text{Time (hours)}
   \]
   \[
   \text{Total production (mg/L)} = 0.5 \, \text{mg/L/hour} \times 48 \, \text{hours} = 24 \, \text{mg/L}
   \]

3. **Calculate the total yield in the bioreactor**: Since the bioreactor has a volume of 10 L, we can calculateTo calculate the total yield in the bioreactor, we multiply the total production per liter by the volume of the bioreactor:

\[
\text{Total yield (mg)} = \text{Total production (mg/L)} \times \text{Volume (L)}
\]
\[
\text{Total yield (mg)} = 24 \, \text{mg/L} \times 10 \, \text{L} = 240 \, \text{mg}
\]

Therefore, the total yield of the recombinant protein after 48 hours in a 10 L bioreactor is **240 mg**.",False,
A capacitor stores 0.005 C of charge at 12 V potential difference. What is its capacitance in Farads?,Electrical Capacitance,0.000417,0.41667,"To find the capacitance of a capacitor, we can use the formula:

\[
C = \frac{Q}{V}
\]

where:
- \( C \) is the capacitance in Farads (F),
- \( Q \) is the charge stored in the capacitor in Coulombs (C),
- \( V \) is the potential difference across the capacitor in Volts (V).

Given:
- \( Q = 0.005 \, \text{C} \)
- \( V = 12 \, \text{V} \)

Now, we can substitute the values into the formula:

\[
C = \frac{0.005 \, \text{C}}{12 \, \text{V}}
\]

Calculating this gives:

\[
C = \frac{0.005}{12} \approx 0.00041667 \, \text{F}
\]

To express this in microfarads (µF),C ≈ 0.41667 µF.",False,
A neurotransmitter concentration changes from 50 to 75 nM in synaptic cleft. What is its relative concentration change in percentage?,Neurochemistry,50.0,50.0,"To calculate the relative concentration change in percentage, you can use the following formula:

\[
\text{Percentage Change} = \left( \frac{\text{Final Value} - \text{Initial Value}}{\text{Initial Value}} \right) \times 100
\]

In this case, the initial concentration is 50 nM and the final concentration is 75 nM.

1. **Calculate the change in concentration:**
   \[
   \text{Change} = \text{Final Value} - \text{Initial Value} = 75 \, \text{nM} - 50 \, \text{nM} = 25 \, \text{nM}
   \]

2. **Calculate the relative change:**
   \[
   \text{Relative Change} = \frac{25 \, \text{nM}}{50 \, \text{nM}} = 0.5
   \50",False,
"A viral load decreases from 100,000 to 1,000 copies/mL after treatment. What is the log reduction?",Virology,2.0,2.0,"To calculate the log reduction in viral load, we can use the formula for log reduction, which is:

\[
\text{Log Reduction} = \log_{10} \left( \frac{\text{Initial Viral Load}}{\text{Final Viral Load}} \right)
\]

In this case, the initial viral load is 100,000 copies/mL and the final viral load is 1,000 copies/mL.

1. **Calculate the ratio of initial to final viral load:**
   \[
   \frac{100,000}{1,000} = 100
   \]

2. **Calculate the logarithm (base 10) of the ratio:**
   \[
   \log_{10}(100) = 2
   \]

Therefore, the log reduction in viral load is **2**. This means there has been a 2-log reduction in the viral load after treatment.2",False,
A solution has a pH of 3. What is the concentration of H⁺ ions in mol/L? What is [H⁺]?,pH and H⁺ Concentration,0.001,10.0,"To find the concentration of hydrogen ions \([H^+]\) in a solution with a pH of 3, we can use the relationship between pH and \([H^+]\):

1. **Understanding pH**: The pH scale is a logarithmic scale that measures the acidity or basicity of a solution. It is defined as:
   \[
   \text{pH} = -\log[H^+]
   \]

2. **Given pH**: In this case, the pH is given as 3.

3. **Rearranging the formula**: To find \([H^+]\), we can rearrange the pH formula:
   \[
   [H^+] = 10^{-\text{pH}}
   \]

4. **Substituting the pH value**: Now, we substitute the pH value into the equation:
   \[
   [H^+] = \[
[H^+] = 10^{-3} \, \text{mol/L} = 0.001 \, \text{mol/L}
\]

So, the concentration of hydrogen ions \([H^+]\) in the solution is 0.001 mol/L.",False,
The focal length of a convex lens is 20 cm. An object is placed 30 cm from the lens. At what distance from the lens does the image form?,Lens Equation,60.0,1.0,"To find the distance at which the image forms when an object is placed in front of a convex lens, we can use the lens formula:

\[
\frac{1}{f} = \frac{1}{v} - \frac{1}{u}
\]

where:
- \( f \) is the focal length of the lens,
- \( v \) is the image distance from the lens,
- \( u \) is the object distance from the lens.

Given:
- The focal length \( f = 20 \) cm (positive for a convex lens),
- The object distance \( u = -30 \) cm (negative because the object is placed on the same side as the incoming light).

Now, we can substitute the values into the lens formula:

\[
\frac{1}{20} = \frac{1}{v} - \frac{1}{-30}
\]

This simplifies to:

\[
\frac{1}{20} = \To continue from where we left off, we have:

\[
\frac{1}{20} = \frac{1}{v} + \frac{1}{30}
\]

Now, we need to find a common denominator to combine the fractions on the right side. The common denominator of 20 and 30 is 60. We can rewrite the fractions:

\[
\frac{1}{20} = \frac{3}{60}
\]
\[
\frac{1}{30} = \frac{2}{60}
\]

Now substituting these into the equation gives:

\[
\frac{3}{60} = \frac{1}{v} + \frac{2}{60}
\]

Subtract \(\frac{2}{60}\) from both sides:

\[
\frac{3}{60} - \frac{2}{60} = \frac{1}{v}
\]

This simplifies to:

\[
\frac{1",False,
A light bulb operates at 100 W and 220 V. What is the current through the bulb?,Electric Power,0.4545,0.45,"To find the current through the light bulb, we can use Ohm's Law, which states that:

\[ 
I = \frac{P}{V} 
\]

where:
- \( I \) is the current in amperes (A),
- \( P \) is the power in watts (W),
- \( V \) is the voltage in volts (V).

Given:
- \( P = 100 \, \text{W} \)
- \( V = 220 \, \text{V} \)

Now, we can substitute the values into the formula:

\[
I = \frac{100 \, \text{W}}{220 \, \text{V}} 
\]

Calculating this gives:

\[
I = \frac{100}{220} \approx 0.4545 \, \text{A}
\]

So, the current through the bulb is approximately **0.45 A**.0.45",False,
A car accelerates from 0 to 20 m/s in 10 seconds. What is its acceleration in m/s²?,Acceleration,2.0,20.0,"To find the acceleration of the car, we can use the formula for acceleration:

\[
\text{Acceleration} (a) = \frac{\text{Change in velocity} (\Delta v)}{\text{Time} (t)}
\]

1. **Identify the initial and final velocities**:
   - Initial velocity (\(v_i\)) = 0 m/s (the car starts from rest)
   - Final velocity (\(v_f\)) = 20 m/s

2. **Calculate the change in velocity**:
   \[
   \Delta v = v_f - v_i = 20 \, \text{m/s} - 0 \, \text{m/s} = 20 \, \text{m/s}
   \]

3. **Identify the time taken**:
   - Time (\(t\)) = 10 seconds

4. **Substitute the values into the acceleration formula**:
   \[
   a = \\[
a = \frac{\Delta v}{t} = \frac{20 \, \text{m/s}}{10 \, \text{s}} = 2 \, \text{m/s}^2
\]

Therefore, the acceleration of the car is **2 m/s²**.",False,
"A quantum spin-1/2 particle experiences a magnetic field of 1 Tesla. What is its Larmor precession frequency? (ℏ = 1.055e-34 J·s, electron g-factor = 2, μB = 9.274e-24 J/T)",Quantum Magnetism,176000000000.0,1.0,"To find the Larmor precession frequency of a quantum spin-1/2 particle in a magnetic field, we can use the formula for the Larmor frequency, which is given by:

\[
\omega_L = g \frac{\mu}{\hbar} B
\]

where:
- \( \omega_L \) is the Larmor frequency,
- \( g \) is the g-factor (for an electron, \( g = 2 \)),
- \( \mu \) is the magnetic moment,
- \( \hbar \) is the reduced Planck's constant,
- \( B \) is the magnetic field strength.

The magnetic moment \( \mu \) for a spin-1/2 particle can be expressed in terms of the Bohr magneton \( \mu_B \):

\[
\mu = g \mu_B
\]

Substituting this into the Larmor frequency formula gives:

\[
\omega_L = g \frac{g \To find the Larmor precession frequency, we can follow the steps outlined in your question.

1. **Identify the parameters:**
   - \( g = 2 \) (electron g-factor)
   - \( \mu_B = 9.274 \times 10^{-24} \, \text{J/T} \) (Bohr magneton)
   - \( \hbar = 1.055 \times 10^{-34} \, \text{J·s} \)
   - \( B = 1 \, \text{T} \)

2. **Calculate the magnetic moment \( \mu \):**
   \[
   \mu = g \mu_B = 2 \times 9.274 \times 10^{-24} \, \text{J/T} = 1.8548 \times 10^{-23} \, \text{J/T}
   \]

3. **Substitute into the L",False,
"The work function of a metal is 2.0 eV. If light of wavelength 400 nm falls on it, What is the maximum kinetic energy of ejected electrons in eV?",Photoelectric Effect,1.1,400.0,"To find the maximum kinetic energy of the ejected electrons when light of a certain wavelength falls on a metal, we can use the photoelectric effect equation:

\[
K.E. = E_{photon} - \phi
\]

where:
- \( K.E. \) is the maximum kinetic energy of the ejected electrons,
- \( E_{photon} \) is the energy of the incoming photon,
- \( \phi \) is the work function of the metal.

### Step 1: Calculate the energy of the photon

The energy of a photon can be calculated using the formula:

\[
E_{photon} = \frac{hc}{\lambda}
\]

where:
- \( h \) is Planck's constant (\( 4.1357 \times 10^{-15} \) eV·s),
- \( c \) is the speed of light (\( 3.00 \times 10^8 \) m/sTo find the maximum kinetic energy of the ejected electrons, we first need to calculate the energy of the incoming photon using the given wavelength of 400 nm.

### Step 1: Convert the wavelength to meters
\[
\lambda = 400 \, \text{nm} = 400 \times 10^{-9} \, \text{m}
\]

### Step 2: Calculate the energy of the photon
Using the formula:
\[
E_{photon} = \frac{hc}{\lambda}
\]
where:
- \( h = 4.1357 \times 10^{-15} \, \text{eV·s} \)
- \( c = 3.00 \times 10^8 \, \text{m/s} \)

Substituting the values:
\[
E_{photon} = \frac{(4.1357 \times 10^{-15} \, \text{eV",False,
"The half-life of carbon-14 is 5730 years. If a sample has 25% of its original carbon-14, How old is it in years?",Radioactive Dating,11460.0,11460.0,"To determine the age of a sample with 25% of its original carbon-14, we can use the concept of half-lives.

1. **Understanding Half-Life**: The half-life of carbon-14 is 5730 years, which means that every 5730 years, half of the carbon-14 in a sample will decay.

2. **Calculating the Number of Half-Lives**: 
   - If the sample has 25% of its original carbon-14, this means it has gone through two half-lives. 
   - After the first half-life (5730 years), 50% of the original carbon-14 remains.
   - After the second half-life (another 5730 years), 50% of the remaining 50% decays, leaving 25%.

3. **Total Time Calculation**:
   - Since it takes 5730 years for each half-life, and we have gone through 2 half-lives:
   \11460",False,
A neuron fires an action potential with a duration of 2 ms. What is its frequency of firing?,Neurophysiology,500,500.0,"To calculate the frequency of firing for a neuron that fires an action potential with a duration of 2 milliseconds (ms), we can follow these steps:

1. **Understand Frequency**: Frequency (f) is defined as the number of cycles (or events) that occur in a unit of time. It is usually expressed in hertz (Hz), where 1 Hz equals 1 cycle per second.

2. **Convert Duration to Seconds**: Since frequency is typically measured in cycles per second, we need to convert the duration of the action potential from milliseconds to seconds. 
   \[
   2 \text{ ms} = 2 \times 10^{-3} \text{ seconds} = 0.002 \text{ seconds}
   \]

3. **Calculate Frequency**: The frequency can be calculated using the formula:
   \[
   f = \frac{1}{T}
   \]
   where \( T \) is the period (duration of one500.",False,
A cylinder has a radius of 3 cm and a height of 5 cm. What is its volume in cubic cm?,Volume of Cylinder,141.3,141.37,"To find the volume of a cylinder, we can use the formula:

\[
V = \pi r^2 h
\]

where:
- \( V \) is the volume,
- \( r \) is the radius of the base of the cylinder,
- \( h \) is the height of the cylinder,
- \( \pi \) is a constant approximately equal to 3.14159.

Given:
- Radius \( r = 3 \) cm
- Height \( h = 5 \) cm

Now, we can substitute the values into the formula:

1. Calculate \( r^2 \):
   \[
   r^2 = 3^2 = 9 \text{ cm}^2
   \]

2. Multiply \( r^2 \) by the height \( h \):
   \[
   r^2 h = 9 \text{ cm}^2 \times 5 \text{ cm} = 45 \The volume \( V \) of the cylinder is:

\[
V = \pi r^2 h = \pi \times 9 \text{ cm}^2 \times 5 \text{ cm} = 45\pi \text{ cm}^3
\]

Using the approximate value of \( \pi \approx 3.14159 \):

\[
V \approx 45 \times 3.14159 \approx 141.37 \text{ cm}^3
\]

Therefore, the volume of the cylinder is approximately \( 141.37 \) cubic cm. 

In Arabic numerals, the answer is: **141.37**.",False,
"The resistance of a circuit is 10 ohms, and the current is 2 A. What is the voltage across the circuit in volts?",Ohm's Law,20.0,20.0,"To find the voltage across the circuit, we can use Ohm's Law, which states:

\[ V = I \times R \]

where:
- \( V \) is the voltage in volts,
- \( I \) is the current in amperes (A),
- \( R \) is the resistance in ohms (Ω).

Given:
- Resistance \( R = 10 \, \text{ohms} \)
- Current \( I = 2 \, \text{A} \)

Now, we can substitute the values into the formula:

\[ V = 2 \, \text{A} \times 10 \, \text{Ω} \]

Calculating this gives:

\[ V = 20 \, \text{volts} \]

So, the voltage across the circuit is **20 volts**.20",False,
"A polymer has a molecular weight of 50,000 g/mol. How many monomers are in a chain? (Assume monomer MW = 100 g/mol)",Polymer Chemistry,500,500.0,"To determine the number of monomers in a polymer chain, we can use the following formula:

\[
\text{Number of monomers} = \frac{\text{Molecular weight of polymer}}{\text{Molecular weight of monomer}}
\]

Given:
- Molecular weight of the polymer = 50,000 g/mol
- Molecular weight of the monomer = 100 g/mol

Now, we can plug in the values:

\[
\text{Number of monomers} = \frac{50,000 \, \text{g/mol}}{100 \, \text{g/mol}} = 500
\]

Therefore, there are **500 monomers** in the polymer chain.500",False,
