Question,Type,Correct Answer,Predicted Answer,Response,Error,Error Message
Emily is making bead necklaces for her friends. Each necklace takes 8 beads and she has 16 beads. How many necklaces can Emily make?,Common-Division,2.0,2.0,"To determine how many necklaces Emily can make, we can follow these steps:

1. **Identify the number of beads needed for one necklace**: Each necklace requires 8 beads.

2. **Identify the total number of beads Emily has**: Emily has a total of 16 beads.

3. **Calculate the number of necklaces**: To find out how many necklaces Emily can make, we divide the total number of beads by the number of beads needed for one necklace.

   \[
   \text{Number of necklaces} = \frac{\text{Total beads}}{\text{Beads per necklace}} = \frac{16}{8} = 2
   \]

So, Emily can make **2 necklaces**.2",False,
The Ferris wheel in paradise park has 4 seats. If 20 people can ride the wheel at the same time How many people can each seat hold?,Common-Division,5.0,5.0,"To determine how many people each seat on the Ferris wheel can hold, we can follow these steps:

1. **Total number of people**: We know that 20 people can ride the Ferris wheel at the same time.

2. **Number of seats**: The Ferris wheel has 4 seats.

3. **People per seat calculation**: To find out how many people can sit in each seat, we divide the total number of people by the number of seats:

   \[
   \text{People per seat} = \frac{\text{Total number of people}}{\text{Number of seats}} = \frac{20}{4} = 5
   \]

So, each seat can hold **5 people**.5",False,
Debby drinks 6 bottles a day. If she bought a total of 12 water bottles How many days would they last her?,Common-Division,2.0,2.0,"To determine how many days the 12 water bottles will last Debby, we can follow these steps:

1. **Identify the number of bottles Debby drinks per day**: Debby drinks 6 bottles a day.

2. **Identify the total number of bottles she has**: Debby has 12 bottles.

3. **Calculate the number of days the bottles will last**: We can do this by dividing the total number of bottles by the number of bottles she drinks per day.

   \[
   \text{Number of days} = \frac{\text{Total bottles}}{\text{Bottles per day}} = \frac{12}{6} = 2
   \]

So, the 12 water bottles will last Debby for **2 days**.2",False,
Brenda's mother made 14 cookies for 2 guests. If each of them had the same number of cookies How many did each of them have?,Common-Division,7.0,7.0,"To find out how many cookies each guest had, we can follow these steps:

1. **Total Cookies**: Brenda's mother made a total of 14 cookies.
2. **Number of Guests**: There are 2 guests.
3. **Cookies per Guest**: To find out how many cookies each guest had, we divide the total number of cookies by the number of guests.

   \[
   \text{Cookies per guest} = \frac{\text{Total cookies}}{\text{Number of guests}} = \frac{14}{2} = 7
   \]

So, each guest had **7 cookies**.7",False,
Nell collects baseball cards. She had 566 cards while Jeff had 234 cards. She gave some of her cards to Jeff and now has 535 cards left. How many cards does Jeff have now?,Subtraction,265.0,234.0,"Sure! Let's break it down step by step.

1. **Initial Number of Cards**:
   - Nell initially had 566 cards.
   - Jeff initially had 234 cards.

2. **Nell's Remaining Cards**:
   - After giving some cards to Jeff, Nell has 535 cards left.

3. **Calculating the Number of Cards Given to Jeff**:
   - To find out how many cards Nell gave to Jeff, we subtract the number of cards Nell has now from the number she had initially:
   \[
   \text{Cards given to Jeff} = \text{Initial cards} - \text{Remaining cards}
   \]
   \[
   \text{Cards given to Jeff} = 566 - 535 = 31
   \]

4. **Calculating Jeff's New Total**:
   - Now, we add the number of cards Jeff had initially to the number of cards he received from Nell:
   \[
   \textJeff's new total number of cards is:
\[
\text{Jeff's new total} = \text{Initial cards} + \text{Cards received from Nell}
\]
\[
\text{Jeff's new total} = 234 + 31 = 265
\]

So, Jeff now has **265** cards.",False,
Rebecca wants to split a collection of eggs into groups of 20. Rebecca has 5 marbles and 12 eggs. How many more eggs does Rebecca have than marbles?,Subtraction,7.0,7.0,"To find out how many more eggs Rebecca has than marbles, we can follow these steps:

1. **Identify the number of marbles and eggs**: 
   - Rebecca has 5 marbles.
   - Rebecca has 12 eggs.

2. **Calculate the difference between the number of eggs and marbles**:
   - We subtract the number of marbles from the number of eggs:
   \[
   \text{Difference} = \text{Number of eggs} - \text{Number of marbles} = 12 - 5
   \]

3. **Perform the calculation**:
   \[
   12 - 5 = 7
   \]

So, Rebecca has **7 more eggs than marbles**.7",False,
Paco had 36 cookies. He gave 14 cookies to his friend and ate 10 cookies. How many cookies did Paco have left?,Subtraction,12.0,12.0,"Sure! Let's break it down step by step.

1. **Initial number of cookies**: Paco starts with 36 cookies.
2. **Cookies given to a friend**: He gives away 14 cookies.
   - Calculation: 36 - 14 = 22 cookies left.
3. **Cookies eaten by Paco**: He eats 10 cookies.
   - Calculation: 22 - 10 = 12 cookies left.

So, after giving away 14 cookies and eating 10 cookies, Paco has **12 cookies left**.12",False,
Faye was placing her pencils into 14 rows with 11 pencils in each row. How many pencils does she have?,Multiplication,154.0,154.0,"To find out how many pencils Faye has, we can multiply the number of rows by the number of pencils in each row.

1. **Number of rows**: 14
2. **Number of pencils in each row**: 11

Now, we perform the multiplication:

\[
14 \text{ rows} \times 11 \text{ pencils/row} = 154 \text{ pencils}
\]

So, Faye has a total of **154 pencils**.154",False,
Jack received 4 emails in the morning and some more in the afternoon. If he received a total of 5 emails in the day How many emails did Jack receive in the afternoon?,Subtraction,1.0,1.0,"Sure! Let's break it down step by step.

1. **Total Emails Received**: Jack received a total of 5 emails in the day.
2. **Emails Received in the Morning**: He received 4 emails in the morning.
3. **Emails Received in the Afternoon**: To find out how many emails he received in the afternoon, we can use the following equation:

   \[
   \text{Total Emails} = \text{Emails in the Morning} + \text{Emails in the Afternoon}
   \]

   Plugging in the numbers we have:

   \[
   5 = 4 + \text{Emails in the Afternoon}
   \]

4. **Solving for Emails in the Afternoon**: To find the number of emails Jack received in the afternoon, we can rearrange the equation:

   \[
   \text{Emails in the Afternoon} = 5 - 4
   \]

   \[
   \text{Emails1.",False,
Dave had 17 apps on his phone. After adding some he had 18 left. How many apps did he add?,Subtraction,1.0,1.0,"Let's break down the problem step by step:

1. **Initial Number of Apps**: Dave started with 17 apps on his phone.
2. **Final Number of Apps**: After adding some apps, he ended up with 18 apps.
3. **Finding the Number of Apps Added**: To find out how many apps Dave added, we can use the following equation:

   \[
   \text{Final Number of Apps} = \text{Initial Number of Apps} + \text{Number of Apps Added}
   \]

   Plugging in the numbers we have:

   \[
   18 = 17 + \text{Number of Apps Added}
   \]

4. **Solving for Number of Apps Added**:

   \[
   \text{Number of Apps Added} = 18 - 17 = 1
   \]

So, Dave added **1 app** to his phone.1",False,
Jake has 7 fewer peaches than Steven and 9 more peaches than Jill. Steven has 16 peaches. How many peaches does Jake have?,Subtraction,9.0,9.0,"To find out how many peaches Jake has, we can follow these steps:

1. **Determine how many peaches Steven has**: We know from the problem that Steven has 16 peaches.

2. **Calculate how many peaches Jake has in relation to Steven**: The problem states that Jake has 7 fewer peaches than Steven. Therefore, we can calculate Jake's peaches as follows:
   \[
   \text{Jake's peaches} = \text{Steven's peaches} - 7
   \]
   Substituting in the number of peaches Steven has:
   \[
   \text{Jake's peaches} = 16 - 7 = 9
   \]

3. **Conclusion**: Jake has 9 peaches.

So, Jake has **9 peaches**.9",False,
Rachel has 3 apple trees. She picked 8 apples from each of her trees. Now the trees have a total 9 apples still on them. How many apples were there on all trees initially?,Addition,33.0,33.0,"To find out how many apples were on all the trees initially, we can break it down step by step.

1. **Determine the number of apples picked**: Rachel has 3 apple trees and she picked 8 apples from each tree. Therefore, the total number of apples picked is:
   \[
   3 \text{ trees} \times 8 \text{ apples/tree} = 24 \text{ apples}
   \]

2. **Determine the number of apples remaining**: After picking the apples, there are 9 apples still on the trees.

3. **Calculate the initial number of apples**: To find the initial number of apples on all the trees, we need to add the apples picked to the apples remaining:
   \[
   \text{Initial number of apples} = \text{Apples picked} + \text{Apples remaining}
   \]
   \[
   \text{Initial number of apples} = 24 \text33",False,
"Jack received 3 emails in the morning, 4 emails in the afternoon and 8 emails in the evening. How many emails did Jack receive in the morning and evening?",Addition,11.0,11.0,"To find out how many emails Jack received in the morning and evening, we can follow these steps:

1. **Identify the number of emails received in the morning**: Jack received 3 emails in the morning.
2. **Identify the number of emails received in the evening**: Jack received 8 emails in the evening.
3. **Add the emails from the morning and evening together**: 

   \[
   3 \text{ (morning)} + 8 \text{ (evening)} = 11
   \]

So, Jack received a total of 11 emails in the morning and evening combined.11",False,
"6 red peaches, 90 yellow peaches and 16 green peaches are in the basket. How many red and green peaches are in the basket?",Addition,22.0,22.0,"To find the total number of red and green peaches in the basket, we can follow these steps:

1. **Identify the number of red peaches**: There are 6 red peaches.
2. **Identify the number of green peaches**: There are 16 green peaches.
3. **Add the number of red and green peaches together**: 

   \[
   \text{Total red and green peaches} = \text{Number of red peaches} + \text{Number of green peaches}
   \]
   \[
   \text{Total red and green peaches} = 6 + 16
   \]
   \[
   \text{Total red and green peaches} = 22
   \]

So, there are a total of 22 red and green peaches in the basket.22",False,
Carol was sending out birthday invitations to her friends. Each package of invitations she bought had 14 invitations in it and she bought 6 packs. Then she bought 11 extra invitations. How many friends can she invite?,Addition,95.0,95.0,"Sure! Let's break it down step by step.

1. **Determine the number of invitations in one pack**: Each pack contains 14 invitations.

2. **Calculate the total number of invitations from the packs**: 
   - Carol bought 6 packs.
   - Total invitations from packs = 14 invitations/pack × 6 packs = 84 invitations.

3. **Add the extra invitations**: 
   - Carol bought 11 extra invitations.
   - Total invitations = 84 invitations (from packs) + 11 extra invitations = 95 invitations.

4. **Conclusion**: Carol can invite a total of 95 friends.

So, the final answer is that Carol can invite **95 friends**.95",False,
Rachel had to complete 5 pages of math homework and 2 pages of reading homework. How many more pages of math homework than reading homework did she have?,Subtraction,3.0,3.0,"To find out how many more pages of math homework Rachel had than reading homework, we can follow these steps:

1. **Identify the number of pages for each type of homework**:
   - Math homework: 5 pages
   - Reading homework: 2 pages

2. **Calculate the difference**:
   - Subtract the number of reading homework pages from the number of math homework pages:
   \[
   5 \text{ (math pages)} - 2 \text{ (reading pages)} = 3 \text{ pages}
   \]

3. **Conclusion**:
   Rachel had 3 more pages of math homework than reading homework.3",False,
Paige raised 16 goldfish and 71 catfish in the pond but stray cats loved eating them. Now she has 2 left. How many goldfish disappeared?,Subtraction,14.0,1.0,"To determine how many goldfish disappeared, we can start by analyzing the information given:

1. Paige initially raised 16 goldfish and 71 catfish.
2. The total number of fish she had at the beginning was:
   \[
   16 \text{ (goldfish)} + 71 \text{ (catfish)} = 87 \text{ (total fish)}
   \]
3. After some time, she ended up with only 2 fish left.

Now, we need to find out how many fish disappeared. The number of fish that disappeared is:
\[
87 \text{ (initial total)} - 2 \text{ (remaining)} = 85 \text{ (disappeared)}
\]

Next, we need to determine how many of those 85 disappeared were goldfish. Since we know that stray cats were eating the fish, we can assume that both goldfish and catfish could have been eaten.

Let’s denote:
- \( xTo find out how many goldfish disappeared, we can denote the number of goldfish that disappeared as \( x \) and the number of catfish that disappeared as \( y \).

From the information given:
1. Paige started with 16 goldfish and 71 catfish.
2. After some time, she had 2 fish left.

The total number of fish that disappeared is:
\[
87 \text{ (initial total)} - 2 \text{ (remaining)} = 85 \text{ (disappeared)}
\]

We can set up the following equations based on the initial counts and the remaining fish:
1. The total number of fish that disappeared:
   \[
   x + y = 85
   \]
2. The number of fish remaining:
   \[
   (16 - x) + (71 - y) = 2
   \]

Now, simplifying the second equation:
\[
16 - x + 71 - y =",False,
White t - shirts can be purchased in packages. If mom buys 66 white t - shirts where each package has 3 white t - shirts. How many packages will she have?,Common-Division,22.0,22.0,"To find out how many packages of white t-shirts mom will have, we can follow these steps:

1. **Determine the total number of t-shirts**: Mom buys 66 white t-shirts.
2. **Determine how many t-shirts are in each package**: Each package contains 3 white t-shirts.
3. **Calculate the number of packages**: To find the number of packages, we divide the total number of t-shirts by the number of t-shirts in each package.

The calculation is as follows:

\[
\text{Number of packages} = \frac{\text{Total t-shirts}}{\text{T-shirts per package}} = \frac{66}{3}
\]

4. **Perform the division**:

\[
\frac{66}{3} = 22
\]

So, mom will have **22 packages** of white t-shirts.22",False,
The Razorback t-shirt shop makes $ 87 dollars off each t-shirt sold. During the Arkansas game and the Texas tech game they sold a total of 95 t-shirts. If they sold 47 t-shirts during the Arkansas game How much money did they make from selling the t-shirts?,Multiplication,8265.0,8265.0,"To find out how much money the Razorback t-shirt shop made from selling the t-shirts, we can follow these steps:

1. **Determine the number of t-shirts sold during the Texas Tech game**:
   - Total t-shirts sold = 95
   - T-shirts sold during the Arkansas game = 47
   - T-shirts sold during the Texas Tech game = Total t-shirts - T-shirts sold during the Arkansas game
   - T-shirts sold during the Texas Tech game = 95 - 47 = 48

2. **Calculate the total revenue from t-shirts sold**:
   - The shop makes $87 from each t-shirt sold.
   - Total t-shirts sold = 95
   - Total revenue = Total t-shirts sold × Price per t-shirt
   - Total revenue = 95 × 87

3. **Perform the multiplication**:
   - Total revenue = 95 × 87 = 8265

Therefore, the Razorback t-shirt8265",False,
